id,customer_number,name,chain_name,segment,country,city,postal_code,street,vat_number,email_domain,phone,credit_limit,payment_terms_days,customer_discount_pct,account_manager_id,created_at,active
1974,C-11974,Kallio Friluft Oy,,INDEPENDENT,FI,Espoo,02100,Teollisuustie 50,FI13436954,kallio.friluft.example,+358 40 113 3197,60000.00,60,5.0,8,2023-12-04,true
1975,C-11975,Hiker's Turutstyr AB,,INDEPENDENT,SE,Malmö,211 20,Skolgatan 19,SE784240873901,hikers.turutstyr.example,+46 70 190 05 99,25000.00,60,0.0,10,2026-03-05,true
1976,C-11976,Umeå Sport AB,,INDEPENDENT,SE,Umeå,903 26,Industrivägen 118,SE671954122001,umea.sport.example,+46 70 455 64 54,60000.00,14,5.0,8,2026-03-05,true
1977,C-11977,Ridge Urheilu AS,,INDEPENDENT,NO,Bergen,5003,Skoleveien 46,NO438822874MVA,ridge.urheilu.example,+47 917 72 327,25000.00,14,3.0,8,2019-02-20,true
1978,C-11978,Lindberg Urheilu AB,,INDEPENDENT,SE,Örebro,702 11,Drottninggatan 87,SE648296632701,lindberg.urheilu.example,+46 70 990 91 29,10000.00,45,0.0,10,2015-01-14,false
1979,C-11979,Compass Urheilu GmbH,,INDEPENDENT,DE,Kiel,24103,Bahnhofstraße 2,DE864334065,compass.urheilu.example,+49 40 0819255,10000.00,60,12.0,8,2018-12-22,true
1980,C-11980,Vuoma Sport & Fritid Oy,,DEPARTMENT_STORE,FI,Oulu,90100,Kauppakatu 1,FI49080853,vuoma.sport.fritid.example,+358 40 564 6573,10000.00,60,0.0,10,2024-09-24,true
1981,C-11981,Jyväskylä Adventures Oy,,RENTAL_OUTFITTER,FI,Jyväskylä,40100,Hämeenkatu 66,FI46991003,jyvaskyla.adventures.example,+358 40 279 8505,5000.00,14,10.0,9,2017-07-26,true
1982,C-11982,Suvanto Urheilu Oy,,INDEPENDENT,FI,Hämeenlinna,13100,Puistokatu 71,FI41126832,suvanto.urheilu.example,+358 40 463 2275,60000.00,30,12.0,9,2017-06-12,true
1983,C-11983,Polar Outdoor AS,,INDEPENDENT,NO,Oslo,0150,Torggata 60,NO100989870MVA,polar.outdoor.example,+47 919 32 578,60000.00,14,5.0,8,2022-04-04,true
1984,C-11984,Uppsala Trekking AB,,INDEPENDENT,SE,Uppsala,753 10,Hamngatan 115,SE772506117401,uppsala.trekking.example,+46 70 984 19 41,15000.00,30,5.0,8,2026-02-02,true
1985,C-11985,Hämeenlinna Expeditions Oy,,RENTAL_OUTFITTER,FI,Hämeenlinna,13100,Rantatie 76,FI33350325,hameenlinna.expeditions.example,+358 40 357 1151,15000.00,60,5.0,10,2022-06-05,true
1986,C-11986,Kerostore Oy,,ONLINE,FI,Seinäjoki,60100,Rantatie 17,FI88807399,kerostore.example,+358 40 993 9614,25000.00,30,5.0,9,2018-11-23,true
1987,C-11987,Kaira Trekking ApS,,INDEPENDENT,DK,Kolding,6000,Vestergade 44,DK65181824,kaira.trekking.example,+45 89 64 23 04,40000.00,30,12.0,9,2024-07-02,true
1988,C-11988,Fjord24 OÜ,,ONLINE,EE,Tartu,51003,Sadama tn 1,EE045310411,fjord24.example,+372 5319 3523,10000.00,30,12.0,10,2017-07-01,false
1989,C-11989,Helsinki Trekking Oy,,INDEPENDENT,FI,Helsinki,00100,Hämeenkatu 114,FI71206050,helsinki.trekking.example,+358 40 427 9140,25000.00,30,7.5,8,2018-02-06,true
1990,C-11990,Aalborg Scouts,,CLUB_OR_SCHOOL,DK,Aalborg,9000,Havnevej 38,DK50686785,aalborg.scouts.example,+45 87 44 95 33,5000.00,45,12.0,9,2018-08-31,true
1991,C-11991,Loiste Outdoor AB,,INDEPENDENT,SE,Umeå,903 26,Kungsgatan 112,SE128962353901,loiste.outdoor.example,+46 70 103 16 89,15000.00,45,12.0,8,2026-04-09,true
1992,C-11992,Aapa Camping Oy,,INDEPENDENT,FI,Jyväskylä,40100,Puistokatu 39,FI55343850,aapa.camping.example,+358 40 736 2322,25000.00,14,5.0,8,2018-09-14,true
1993,C-11993,Vuoma Friluft AS,,INDEPENDENT,NO,Hamar,2317,Skoleveien 74,NO060035930MVA,vuoma.friluft.example,+47 950 96 128,15000.00,45,12.0,10,2024-08-21,true
1994,C-11994,Heikkinen Urheilu Oy,,INDEPENDENT,FI,Espoo,02100,Mannerheimintie 49,FI19721911,heikkinen.urheilu.example,+358 40 761 2936,5000.00,30,5.0,9,2017-12-25,true
1995,C-11995,Basecamp Adventure ApS,,INDEPENDENT,DK,Esbjerg,6700,Industrivej 32,DK70231329,basecamp.adventure.example,+45 35 94 15 89,100000.00,45,2.0,10,2018-01-16,false
1996,C-11996,Vinter Trekking GmbH,,INDEPENDENT,DE,Berlin,10115,Am Markt 90,DE050955903,vinter.trekking.example,+49 40 8437517,100000.00,30,3.0,9,2019-11-19,true
1997,C-11997,Tallinn Sport & Fritid OÜ,,DEPARTMENT_STORE,EE,Tallinn,10111,Kooli tn 39,EE892506407,tallinn.sport.fritid.example,+372 5216 5008,25000.00,60,10.0,10,2019-02-07,true
1998,C-11998,Fjäll Fritid AS,,INDEPENDENT,NO,Ålesund,6002,Fjellveien 66,NO674694554MVA,fjall.fritid.example,+47 969 88 277,10000.00,30,3.0,10,2019-03-22,true
1999,C-11999,Viddestore ApS,,ONLINE,DK,Odense,5000,Nørregade 72,DK97674264,viddestore.example,+45 03 57 09 60,60000.00,60,5.0,8,2020-04-05,true
2000,C-12000,Trail Adventure ApS,,INDEPENDENT,DK,Kolding,6000,Hovedgaden 92,DK59909090,trail.adventure.example,+45 76 19 59 79,100000.00,30,7.5,10,2022-01-02,true
2001,C-12001,Erä Retki AB,,INDEPENDENT,SE,Gävle,803 20,Storgatan 114,SE842352443401,era.retki.example,+46 70 608 85 89,15000.00,14,5.0,10,2016-02-21,true
2002,C-12002,Kaamos Sports Oy,,INDEPENDENT,FI,Espoo,02100,Hämeenkatu 120,FI02994884,kaamos.sports.example,+358 40 359 7443,10000.00,60,2.0,8,2019-04-24,true
2003,C-12003,Aurora Adventure AB,,INDEPENDENT,SE,Umeå,903 26,Storgatan 89,SE214713114801,aurora.adventure.example,+46 70 109 62 58,100000.00,60,0.0,9,2022-08-15,true
2004,C-12004,Joensuu Outfitters Oy,,INDEPENDENT,FI,Joensuu,80100,Teollisuustie 62,FI60432340,joensuu.outfitters.example,+358 40 381 5643,5000.00,30,2.0,9,2023-12-14,true
2005,C-12005,Vidde Sport & Fritid Oy,,INDEPENDENT,FI,Vaasa,65100,Puistokatu 84,FI92706958,vidde.sport.fritid.example,+358 40 622 3247,100000.00,45,0.0,9,2022-06-04,true
2006,C-12006,Tallinn Friluft OÜ,,INDEPENDENT,EE,Tallinn,10111,Pärnu mnt 109,EE631212247,tallinn.friluft.example,+372 5611 3880,60000.00,30,5.0,10,2019-01-28,true
2007,C-12007,Kaira Outfitters ApS,,INDEPENDENT,DK,Kolding,6000,Vestergade 114,DK44916026,kaira.outfitters.example,+45 34 86 03 43,100000.00,45,0.0,10,2016-04-29,true
2008,C-12008,Aapastore AB,,ONLINE,SE,Sundsvall,852 30,Kungsgatan 55,SE334161754701,aapastore.example,+46 70 516 92 49,5000.00,30,0.0,10,2024-02-13,true
2009,C-12009,Selkä Urheilu AB,,INDEPENDENT,SE,Stockholm,111 20,Drottninggatan 57,SE736773248101,selka.urheilu.example,+46 70 579 04 63,25000.00,14,0.0,10,2020-01-15,true
2010,C-12010,Fjord Outfitters AB,,INDEPENDENT,SE,Karlstad,652 24,Industrivägen 82,SE446284357201,fjord.outfitters.example,+46 70 067 76 68,60000.00,30,5.0,8,2022-06-06,true
2011,C-12011,Seinäjoki Sport Oy,,INDEPENDENT,FI,Seinäjoki,60100,Mannerheimintie 96,FI00223060,seinajoki.sport.example,+358 40 707 1254,60000.00,30,5.0,10,2025-12-13,true
2012,C-12012,Aapa Sport & Fritid Oy,,INDEPENDENT,FI,Helsinki,00100,Teollisuustie 109,FI09625555,aapa.sport.fritid.example,+358 40 185 5204,15000.00,30,3.0,9,2015-03-02,true
2013,C-12013,Aapa Outdoor GmbH,,DEPARTMENT_STORE,DE,Kiel,24103,Hauptstraße 76,DE917170098,aapa.outdoor.example,+49 40 4337213,15000.00,30,10.0,8,2021-04-08,true
2014,C-12014,Erä Sport & Fritid Oy,,INDEPENDENT,FI,Kuusamo,93600,Puistokatu 26,FI80564763,era.sport.fritid.example,+358 40 373 6702,10000.00,14,12.0,8,2025-12-14,true
2015,C-12015,Loiste24 ApS,,ONLINE,DK,Aalborg,9000,Vestergade 71,DK34115244,loiste24.example,+45 14 46 02 98,100000.00,30,3.0,9,2024-07-01,false
2016,C-12016,Vinter Trekking Oy,,INDEPENDENT,FI,Kokkola,67100,Teollisuustie 5,FI56352287,vinter.trekking.example,+358 40 283 0526,25000.00,30,7.5,9,2017-07-30,true
2017,C-12017,Kalotti Turutstyr Oy,,INDEPENDENT,FI,Helsinki,00100,Torikatu 56,FI78373470,kalotti.turutstyr.example,+358 40 474 9898,40000.00,30,0.0,9,2018-09-20,true
2018,C-12018,Koskinen Urheilu Oy,,INDEPENDENT,FI,Seinäjoki,60100,Keskuskatu 111,FI10023553,koskinen.urheilu.example,+358 40 838 9230,15000.00,30,2.0,10,2024-07-09,false
2019,C-12019,Lillehammer Sport AS,,INDEPENDENT,NO,Lillehammer,2609,Storgata 109,NO108060059MVA,lillehammer.sport.example,+47 905 94 458,40000.00,14,3.0,9,2016-08-17,true
2020,C-12020,Tartu Urheilu OÜ,,INDEPENDENT,EE,Tartu,51003,Sadama tn 104,EE117718780,tartu.urheilu.example,+372 5416 6709,60000.00,14,0.0,9,2025-06-05,true
2021,C-12021,Forest Outdoor Oy,,INDEPENDENT,FI,Hämeenlinna,13100,Puistokatu 53,FI44774808,forest.outdoor.example,+358 40 822 1977,5000.00,60,0.0,10,2020-12-07,false
2022,C-12022,Vuoma Retki AS,,INDEPENDENT,NO,Drammen,3015,Kirkegata 110,NO936984349MVA,vuoma.retki.example,+47 901 22 621,40000.00,30,2.0,8,2023-10-08,true
2023,C-12023,Kaira Adventure AB,,INDEPENDENT,SE,Umeå,903 26,Storgatan 48,SE888765245001,kaira.adventure.example,+46 70 036 67 02,15000.00,45,5.0,8,2018-06-28,true
2024,C-12024,Aarhus Sport & Fritid ApS,,INDEPENDENT,DK,Aarhus,8000,Skolevej 114,DK01635556,aarhus.sport.fritid.example,+45 44 49 28 91,10000.00,14,7.5,9,2026-02-21,true
2025,C-12025,Summit Sports Oy,,INDEPENDENT,FI,Kittilä,99100,Mannerheimintie 94,FI81111904,summit.sports.example,+358 40 014 4249,10000.00,14,3.0,9,2020-09-16,true
2026,C-12026,Oslo Scouts,,CLUB_OR_SCHOOL,NO,Oslo,0150,Skoleveien 64,NO398767960MVA,oslo.scouts.example,+47 918 45 654,5000.00,45,0.0,8,2024-12-31,true
2027,C-12027,Compass Sports AS,,INDEPENDENT,NO,Drammen,3015,Storgata 4,NO240002958MVA,compass.sports.example,+47 998 52 527,10000.00,30,3.0,8,2017-08-25,true
2028,C-12028,Arctic Friluft AB,,INDEPENDENT,SE,Örebro,702 11,Hamngatan 85,SE628877476701,arctic.friluft.example,+46 70 322 68 55,15000.00,30,0.0,10,2019-12-16,true
2029,C-12029,Nietos24 Oy,,ONLINE,FI,Helsinki,00100,Kauppakatu 11,FI24818667,nietos24.example,+358 40 200 6516,15000.00,45,2.0,9,2017-04-29,true
2030,C-12030,Odense Expeditions ApS,,RENTAL_OUTFITTER,DK,Odense,5000,Vestergade 107,DK77547049,odense.expeditions.example,+45 77 70 04 20,15000.00,30,12.0,10,2017-11-23,true
2031,C-12031,Odense Retki ApS,,INDEPENDENT,DK,Odense,5000,Havnevej 25,DK89948354,odense.retki.example,+45 01 64 36 66,60000.00,30,5.0,9,2021-04-01,true
2032,C-12032,Korhonen Outdoor Oy,,INDEPENDENT,FI,Kuopio,70100,Kauppakatu 85,FI13033147,korhonen.outdoor.example,+358 40 185 7858,60000.00,60,0.0,10,2025-03-25,true
2033,C-12033,Summit Sport AB,,DEPARTMENT_STORE,SE,Göteborg,411 04,Skolgatan 44,SE305785163501,summit.sport.example,+46 70 537 96 96,10000.00,45,5.0,10,2024-01-14,true
2034,C-12034,Turku Outdoor Oy,,INDEPENDENT,FI,Turku,20100,Yliopistonkatu 93,FI73550750,turku.outdoor.example,+358 40 951 6370,40000.00,30,0.0,9,2019-01-27,true
2035,C-12035,Kayakstore OÜ,,ONLINE,EE,Pärnu,80010,Kooli tn 105,EE081383317,kayakstore.example,+372 5462 1917,25000.00,30,7.5,9,2020-10-25,true
2036,C-12036,Kiruna Rental AB,,RENTAL_OUTFITTER,SE,Kiruna,981 31,Skolgatan 29,SE225666377901,kiruna.rental.example,+46 70 018 20 95,15000.00,45,0.0,9,2022-04-01,true
2037,C-12037,Basecamp Turutstyr Oy,,INDEPENDENT,FI,Kuusamo,93600,Kauppakatu 94,FI86499458,basecamp.turutstyr.example,+358 40 213 5669,10000.00,30,0.0,9,2015-02-13,true
2038,C-12038,Berlin Trekking GmbH,,INDEPENDENT,DE,Berlin,10115,Hafenstraße 83,DE474017653,berlin.trekking.example,+49 40 8846241,40000.00,30,2.0,10,2017-01-12,true
2039,C-12039,Trondheim Sport & Fritid AS,,INDEPENDENT,NO,Trondheim,7010,Skoleveien 39,NO863346819MVA,trondheim.sport.fritid.example,+47 993 75 807,100000.00,30,5.0,8,2018-04-03,true
2040,C-12040,Compass Trekking AB,,DEPARTMENT_STORE,SE,Luleå,972 31,Storgatan 92,SE541268473501,compass.trekking.example,+46 70 997 50 11,100000.00,60,0.0,9,2019-07-20,true
2041,C-12041,Kaamos Adventure AB,,INDEPENDENT,SE,Örebro,702 11,Storgatan 46,SE175115260801,kaamos.adventure.example,+46 70 626 84 74,5000.00,45,0.0,10,2015-09-10,true
2042,C-12042,Ruska Friluft AS,,INDEPENDENT,NO,Drammen,3015,Torggata 102,NO733309326MVA,ruska.friluft.example,+47 934 17 748,10000.00,14,0.0,10,2026-04-28,true
2043,C-12043,Summit Outfitters GmbH,,INDEPENDENT,DE,Hamburg,20095,Bergweg 60,DE477397174,summit.outfitters.example,+49 40 9221416,60000.00,60,12.0,9,2019-03-19,true
2044,C-12044,Basecamp Sports AS,,DEPARTMENT_STORE,NO,Hamar,2317,Torggata 97,NO011323839MVA,basecamp.sports.example,+47 938 01 263,15000.00,14,0.0,8,2019-08-01,true
2045,C-12045,Vaasa Rental Oy,,RENTAL_OUTFITTER,FI,Vaasa,65100,Hämeenkatu 112,FI07753299,vaasa.rental.example,+358 40 603 9414,15000.00,30,0.0,10,2020-12-23,true
2046,C-12046,Lake Sport & Fritid AB,,INDEPENDENT,SE,Karlstad,652 24,Industrivägen 93,SE739766019901,lake.sport.fritid.example,+46 70 570 91 37,10000.00,30,5.0,10,2026-06-18,true
2047,C-12047,Kolding Outdoor ApS,,INDEPENDENT,DK,Kolding,6000,Skolevej 52,DK42235422,kolding.outdoor.example,+45 73 57 07 16,40000.00,30,5.0,10,2026-05-27,true
2048,C-12048,Åre Turutstyr AB,,INDEPENDENT,SE,Åre,837 52,Järnvägsgatan 112,SE830475256801,are.turutstyr.example,+46 70 842 37 61,100000.00,45,2.0,10,2023-03-10,true
2049,C-12049,Niemi Outdoor Oy,,INDEPENDENT,FI,Turku,20100,Hämeenkatu 26,FI59700996,niemi.outdoor.example,+358 40 615 2234,15000.00,14,10.0,9,2021-12-05,true
2050,C-12050,Summit24 ApS,,ONLINE,DK,Aarhus,8000,Nørregade 119,DK48198748,summit24.example,+45 95 15 99 35,100000.00,60,5.0,8,2016-08-23,true
2051,C-12051,Uppsala Expeditions AB,,RENTAL_OUTFITTER,SE,Uppsala,753 10,Industrivägen 6,SE289268881301,uppsala.expeditions.example,+46 70 067 49 56,100000.00,30,5.0,10,2018-04-30,true
2052,C-12052,Polar Adventure AB,,DEPARTMENT_STORE,SE,Umeå,903 26,Kungsgatan 22,SE606393208601,polar.adventure.example,+46 70 028 49 07,5000.00,30,3.0,10,2017-02-01,true
2053,C-12053,Kayak Outfitters AB,,INDEPENDENT,SE,Örebro,702 11,Drottninggatan 41,SE177832091101,kayak.outfitters.example,+46 70 196 75 70,100000.00,30,0.0,8,2016-12-14,true
2054,C-12054,Ruskashop AB,,ONLINE,SE,Östersund,831 30,Norra Esplanaden 112,SE842026123101,ruskashop.example,+46 70 508 19 72,5000.00,30,0.0,8,2017-09-29,true
2055,C-12055,Gävle Sport AB,,INDEPENDENT,SE,Gävle,803 20,Industrivägen 52,SE942263581601,gavle.sport.example,+46 70 653 98 85,15000.00,30,0.0,8,2020-10-10,true
2056,C-12056,Vidde Friluft ApS,,INDEPENDENT,DK,Aalborg,9000,Nørregade 82,DK41021352,vidde.friluft.example,+45 77 30 25 73,25000.00,30,10.0,10,2023-08-03,true
2057,C-12057,Esbjerg Sports ApS,,INDEPENDENT,DK,Esbjerg,6700,Nørregade 65,DK84974265,esbjerg.sports.example,+45 52 20 91 42,15000.00,45,2.0,8,2015-08-19,true
2058,C-12058,Karlsen Friluft AS,,INDEPENDENT,NO,Oslo,0150,Skoleveien 52,NO473521768MVA,karlsen.friluft.example,+47 990 83 528,15000.00,30,0.0,9,2023-04-04,true
2059,C-12059,Basecamp Retki Oy,,INDEPENDENT,FI,Seinäjoki,60100,Mannerheimintie 45,FI27872449,basecamp.retki.example,+358 40 529 8502,15000.00,45,5.0,8,2024-02-12,true
2060,C-12060,Lahti Alpine Club,,CLUB_OR_SCHOOL,FI,Lahti,15100,Yliopistonkatu 106,FI57668221,lahti.alpine.club.example,+358 40 434 5578,15000.00,30,0.0,10,2023-04-17,true
2061,C-12061,Aapastore OÜ,,ONLINE,EE,Tartu,51003,Sadama tn 106,EE465814521,aapastore.example,+372 5837 0463,10000.00,60,0.0,9,2025-09-15,true
2062,C-12062,Kuusamo Turutstyr Oy,,INDEPENDENT,FI,Kuusamo,93600,Puistokatu 41,FI48123567,kuusamo.turutstyr.example,+358 40 120 9360,15000.00,30,3.0,9,2026-08-30,true
2063,C-12063,Arcticshop ApS,,ONLINE,DK,Kolding,6000,Nørregade 13,DK95174100,arcticshop.example,+45 95 18 18 17,100000.00,30,12.0,8,2017-05-17,false
2064,C-12064,Arctic Friluft GmbH,,INDEPENDENT,DE,Hamburg,20095,Bahnhofstraße 66,DE765511318,arctic.friluft.example,+49 40 9565894,40000.00,14,0.0,9,2020-02-17,false
2065,C-12065,Kayak24 Oy,,ONLINE,FI,Lahti,15100,Kauppakatu 80,FI40740001,kayak24.example,+358 40 411 7369,40000.00,30,10.0,9,2024-06-07,true
2066,C-12066,Vaaragear AB,,ONLINE,SE,Örebro,702 11,Skolgatan 116,SE685211320901,vaaragear.example,+46 70 722 70 36,40000.00,30,0.0,8,2020-01-01,true
2067,C-12067,Vaasa Outdoor Oy,,INDEPENDENT,FI,Vaasa,65100,Torikatu 5,FI86343544,vaasa.outdoor.example,+358 40 066 9809,15000.00,30,0.0,8,2024-11-13,true
2068,C-12068,Helsinki Outdoor School,,CLUB_OR_SCHOOL,FI,Helsinki,00100,Kauppakatu 81,FI11604344,helsinki.outdoor.school.example,+358 40 682 0379,10000.00,30,0.0,9,2025-01-04,true
2069,C-12069,Jensen Sport ApS,,DEPARTMENT_STORE,DK,Aalborg,9000,Havnevej 38,DK93439836,jensen.sport.example,+45 15 24 06 57,5000.00,30,7.5,8,2025-08-07,true
2070,C-12070,Sundsvall Hiking Association,,CLUB_OR_SCHOOL,SE,Sundsvall,852 30,Fjällvägen 16,SE402133411101,sundsvall.hiking.association.example,+46 70 320 62 22,15000.00,45,3.0,10,2021-12-16,true
2071,C-12071,Polarstore AS,,ONLINE,NO,Bodø,8006,Strandveien 23,NO210276787MVA,polarstore.example,+47 976 80 803,5000.00,30,2.0,8,2025-08-18,true
2072,C-12072,Turku Hiking Association,,CLUB_OR_SCHOOL,FI,Turku,20100,Hämeenkatu 108,FI22551581,turku.hiking.association.example,+358 40 299 6840,40000.00,60,10.0,8,2015-04-10,true
2073,C-12073,Sørensen Friluft ApS,,INDEPENDENT,DK,Odense,5000,Nørregade 4,DK56987490,sorensen.friluft.example,+45 11 45 96 39,100000.00,30,0.0,10,2025-06-30,true
2074,C-12074,Mägi Outdoor OÜ,,INDEPENDENT,EE,Tallinn,10111,Tartu mnt 63,EE252590607,magi.outdoor.example,+372 5783 5778,60000.00,30,5.0,10,2016-05-12,true
2075,C-12075,Kalotti Friluft AB,,DEPARTMENT_STORE,SE,Sundsvall,852 30,Järnvägsgatan 38,SE725982405301,kalotti.friluft.example,+46 70 395 62 21,100000.00,45,0.0,9,2019-01-10,true
2076,C-12076,Copenhagen Outdoor ApS,,INDEPENDENT,DK,Copenhagen,1050,Østergade 14,DK29429665,copenhagen.outdoor.example,+45 79 73 19 59,10000.00,30,0.0,9,2017-06-25,true
2077,C-12077,Åre Sports AB,,INDEPENDENT,SE,Åre,837 52,Hamngatan 64,SE056103018501,are.sports.example,+46 70 722 00 33,10000.00,30,10.0,9,2025-07-21,true
2078,C-12078,Roskilde Outdoor ApS,,INDEPENDENT,DK,Roskilde,4000,Østergade 14,DK85567478,roskilde.outdoor.example,+45 35 28 53 74,25000.00,14,10.0,10,2022-10-01,true
2079,C-12079,Aarhus Urheilu ApS,,INDEPENDENT,DK,Aarhus,8000,Skolevej 111,DK39514730,aarhus.urheilu.example,+45 89 09 14 78,10000.00,14,5.0,9,2025-08-11,true
2080,C-12080,Kero Outdoor AS,,DEPARTMENT_STORE,NO,Oslo,0150,Kirkegata 84,NO163034482MVA,kero.outdoor.example,+47 942 27 020,5000.00,30,3.0,9,2024-09-26,true
2081,C-12081,Åre Sport & Fritid AB,,INDEPENDENT,SE,Åre,837 52,Skolgatan 91,SE664837670401,are.sport.fritid.example,+46 70 903 26 55,40000.00,30,3.0,10,2025-10-02,true
2082,C-12082,Haugen Friluft AS,,INDEPENDENT,NO,Alta,9510,Torggata 56,NO475312023MVA,haugen.friluft.example,+47 920 41 640,15000.00,60,0.0,8,2024-06-19,true
2083,C-12083,Kolding Alpine Club,,CLUB_OR_SCHOOL,DK,Kolding,6000,Nørregade 119,DK05879091,kolding.alpine.club.example,+45 63 76 00 66,25000.00,14,12.0,9,2020-11-08,true
2084,C-12084,Aurora Sport ApS,,DEPARTMENT_STORE,DK,Aarhus,8000,Hovedgaden 23,DK25545551,aurora.sport.example,+45 87 81 35 80,60000.00,60,12.0,10,2022-01-19,true
2085,C-12085,Kittilä Alpine Club,,CLUB_OR_SCHOOL,FI,Kittilä,99100,Kauppakatu 46,FI61082535,kittila.alpine.club.example,+358 40 483 8938,5000.00,45,10.0,8,2019-03-09,true
2086,C-12086,Nordlys Sport & Fritid Oy,,INDEPENDENT,FI,Oulu,90100,Yliopistonkatu 74,FI94845491,nordlys.sport.fritid.example,+358 40 357 4271,15000.00,60,7.5,8,2026-06-23,true
2087,C-12087,Karlstad Sports AB,,INDEPENDENT,SE,Karlstad,652 24,Hamngatan 47,SE421274242701,karlstad.sports.example,+46 70 480 41 46,100000.00,30,0.0,8,2026-05-17,true
2088,C-12088,Fjäll Outfitters Oy,,INDEPENDENT,FI,Lahti,15100,Rantatie 2,FI31071286,fjall.outfitters.example,+358 40 641 9570,15000.00,45,0.0,10,2016-11-15,true
2089,C-12089,Vaara Urheilu AB,,INDEPENDENT,SE,Sundsvall,852 30,Hamngatan 71,SE846046345301,vaara.urheilu.example,+46 70 372 55 89,100000.00,30,0.0,9,2021-11-06,true
2090,C-12090,Erä Outdoor AB,,DEPARTMENT_STORE,SE,Malmö,211 20,Fjällvägen 76,SE032081883201,era.outdoor.example,+46 70 513 73 74,25000.00,14,3.0,9,2021-05-30,true
2091,C-12091,Erä Friluft GmbH,,INDEPENDENT,DE,Hamburg,20095,Bahnhofstraße 49,DE027299550,era.friluft.example,+49 40 0895736,5000.00,14,0.0,10,2019-04-25,true
2092,C-12092,Polar Sport & Fritid AS,,INDEPENDENT,NO,Tromsø,9008,Strandveien 69,NO846952370MVA,polar.sport.fritid.example,+47 927 14 721,60000.00,30,7.5,10,2017-12-17,true
2093,C-12093,Kaira Friluft AS,,INDEPENDENT,NO,Drammen,3015,Industriveien 116,NO495320150MVA,kaira.friluft.example,+47 938 45 447,40000.00,30,2.0,9,2021-09-10,false
2094,C-12094,Vaara Retki OÜ,,INDEPENDENT,EE,Pärnu,80010,Narva mnt 81,EE311134573,vaara.retki.example,+372 5969 9971,100000.00,30,5.0,8,2020-11-19,true
2095,C-12095,Aurora Camping Oy,,INDEPENDENT,FI,Kokkola,67100,Hämeenkatu 21,FI32216953,aurora.camping.example,+358 40 833 2240,5000.00,45,7.5,10,2019-03-16,true
2096,C-12096,Compassshop AB,,ONLINE,SE,Göteborg,411 04,Fjällvägen 29,SE063047114801,compassshop.example,+46 70 047 42 64,10000.00,30,5.0,8,2017-06-20,true
2097,C-12097,Oulu Camping Oy,,INDEPENDENT,FI,Oulu,90100,Mannerheimintie 66,FI95630810,oulu.camping.example,+358 40 876 3694,40000.00,14,10.0,8,2019-02-14,true
2098,C-12098,Larsen Friluft AS,,INDEPENDENT,NO,Ålesund,6002,Kirkegata 28,NO301477849MVA,larsen.friluft.example,+47 985 37 555,15000.00,14,7.5,8,2025-11-01,true
2099,C-12099,Nordlys Outdoor AS,,INDEPENDENT,NO,Trondheim,7010,Storgata 64,NO226510373MVA,nordlys.outdoor.example,+47 987 82 776,10000.00,45,5.0,9,2025-05-18,true
2100,C-12100,Fjordgear AB,,ONLINE,SE,Uppsala,753 10,Industrivägen 70,SE300977741401,fjordgear.example,+46 70 960 42 07,5000.00,60,10.0,9,2017-06-18,false
2101,C-12101,Selkä Fritid AS,,INDEPENDENT,NO,Trondheim,7010,Kirkegata 108,NO758033555MVA,selka.fritid.example,+47 976 40 731,15000.00,30,10.0,8,2015-04-26,true
2102,C-12102,Odense Alpine Club,,CLUB_OR_SCHOOL,DK,Odense,5000,Havnevej 51,DK72745526,odense.alpine.club.example,+45 46 93 42 31,15000.00,30,10.0,9,2026-02-17,true
2103,C-12103,Lake Camping AB,,INDEPENDENT,SE,Östersund,831 30,Industrivägen 3,SE872745217501,lake.camping.example,+46 70 138 26 60,100000.00,30,3.0,8,2022-06-25,true
2104,C-12104,Jørgensen Urheilu ApS,,INDEPENDENT,DK,Copenhagen,1050,Industrivej 41,DK29423117,jorgensen.urheilu.example,+45 35 28 30 46,25000.00,30,2.0,10,2023-12-28,true
2105,C-12105,Skog Sports AS,,INDEPENDENT,NO,Stavanger,4006,Strandveien 22,NO521217806MVA,skog.sports.example,+47 922 27 631,60000.00,45,10.0,10,2017-09-12,true
2106,C-12106,Loistegear AS,,ONLINE,NO,Stavanger,4006,Industriveien 30,NO072009999MVA,loistegear.example,+47 959 08 923,15000.00,14,10.0,8,2021-12-30,true
2107,C-12107,Arctic Friluft ApS,,INDEPENDENT,DK,Roskilde,4000,Havnevej 52,DK57495645,arctic.friluft.example,+45 35 56 32 49,60000.00,14,5.0,9,2016-11-24,true
2108,C-12108,Berlin Fritid GmbH,,INDEPENDENT,DE,Berlin,10115,Bergweg 95,DE095602441,berlin.fritid.example,+49 40 0186186,25000.00,60,2.0,8,2021-03-27,true
2109,C-12109,Trail Sport & Fritid AS,,INDEPENDENT,NO,Lillehammer,2609,Skoleveien 84,NO740072374MVA,trail.sport.fritid.example,+47 992 60 038,40000.00,60,5.0,9,2025-06-14,true
2110,C-12110,Falun Trekking AB,,INDEPENDENT,SE,Falun,791 71,Drottninggatan 64,SE061461124001,falun.trekking.example,+46 70 076 86 22,60000.00,45,5.0,9,2015-09-02,true
