id,product_id,list_price,currency,valid_from,valid_to,reason,created_by,created_at
10476,2400,83.90,EUR,2023-07-01,2024-06-30,Currency adjustment,7,2023-06-24 15:57:00
10477,2400,85.90,EUR,2024-07-01,2024-12-31,Annual price update,7,2024-06-05 08:01:00
10478,2400,89.50,EUR,2025-01-01,2025-12-31,Range repositioning,7,2024-12-16 16:59:00
10479,2400,91.50,EUR,2026-01-01,,Currency adjustment,7,2025-12-14 14:42:00
10480,2401,76.90,EUR,2020-05-11,2021-12-31,Initial listing,6,2020-04-15 16:58:00
10481,2401,79.50,EUR,2022-01-01,2022-06-30,Annual price update,6,2021-12-08 14:42:00
10482,2401,82.50,EUR,2022-07-01,2023-12-31,Annual price update,6,2022-06-03 14:20:00
10483,2401,85.90,EUR,2024-01-01,2024-06-30,Annual price update,6,2023-12-12 09:30:00
10484,2401,88.90,EUR,2024-07-01,2024-12-31,Currency adjustment,6,2024-06-17 12:00:00
10485,2401,86.50,EUR,2025-01-01,,Competitive adjustment,6,2024-12-19 11:54:00
10486,2402,14.29,EUR,2024-11-23,2026-06-30,Initial listing,7,2024-10-26 14:43:00
10487,2402,13.86,EUR,2026-07-01,,Clearance,7,2026-06-05 13:10:00
10488,2403,13.36,EUR,2019-07-05,2019-12-31,Initial listing,6,2019-06-05 10:15:00
10489,2403,13.63,EUR,2020-01-01,2022-06-30,Annual price update,7,2019-12-12 11:16:00
10490,2403,14.31,EUR,2022-07-01,2022-12-31,Cost update,7,2022-06-03 11:50:00
10491,2403,14.67,EUR,2023-01-01,2023-12-31,Range repositioning,6,2022-12-02 15:31:00
10492,2403,14.23,EUR,2024-01-01,,Competitive adjustment,7,2023-12-06 11:50:00
10493,2404,13.46,EUR,2019-03-03,2019-12-31,Initial listing,6,2019-02-21 13:35:00
10494,2404,14.13,EUR,2020-01-01,2022-12-31,Range repositioning,6,2019-12-14 10:28:00
10495,2404,14.55,EUR,2023-01-01,2023-06-30,Currency adjustment,6,2022-12-05 09:13:00
10496,2404,15.13,EUR,2023-07-01,2024-06-30,Currency adjustment,6,2023-06-22 12:51:00
10497,2404,15.66,EUR,2024-07-01,2025-06-30,Range repositioning,7,2024-06-02 10:25:00
10498,2404,15.19,EUR,2025-07-01,2026-06-30,Clearance,6,2025-06-02 13:29:00
10499,2404,15.80,EUR,2026-07-01,,Cost update,7,2026-06-11 11:46:00
10500,2405,70.50,EUR,2024-01-22,2024-12-31,Initial listing,7,2024-01-13 08:06:00
10501,2405,74.90,EUR,2025-01-01,2025-06-30,Annual price update,7,2024-12-16 16:40:00
10502,2405,78.90,EUR,2025-07-01,2026-06-30,Range repositioning,6,2025-06-14 08:46:00
10503,2405,76.90,EUR,2026-07-01,,Competitive adjustment,7,2026-06-28 12:12:00
10504,2406,2.25,EUR,2025-11-21,2026-06-30,Initial listing,7,2025-10-25 13:24:00
10505,2406,2.18,EUR,2026-07-01,,Clearance,6,2026-06-19 16:16:00
10506,2407,56.50,EUR,2020-03-09,2020-12-31,Initial listing,6,2020-02-10 15:58:00
10507,2407,57.90,EUR,2021-01-01,2021-12-31,Annual price update,7,2020-12-04 15:30:00
10508,2407,56.00,EUR,2022-01-01,2022-12-31,Clearance,6,2021-12-24 13:41:00
10509,2407,57.00,EUR,2023-01-01,2023-06-30,Range repositioning,7,2022-12-14 13:10:00
10510,2407,58.90,EUR,2023-07-01,2025-06-30,Cost update,7,2023-06-13 11:44:00
10511,2407,55.90,EUR,2025-07-01,2025-12-31,Competitive adjustment,6,2025-06-05 08:23:00
10512,2407,59.50,EUR,2026-01-01,,Annual price update,7,2025-12-18 11:26:00
10513,2408,55.90,EUR,2023-10-19,2023-12-31,Initial listing,7,2023-10-16 10:28:00
10514,2408,57.90,EUR,2024-01-01,2025-06-30,Cost update,7,2023-12-12 08:34:00
10515,2408,60.50,EUR,2025-07-01,,Annual price update,7,2025-06-01 08:43:00
10516,2409,10.12,EUR,2019-01-02,2020-06-30,Initial listing,6,2018-12-18 15:08:00
10517,2409,9.82,EUR,2020-07-01,2022-06-30,Clearance,7,2020-06-16 14:17:00
10518,2409,10.16,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-01 10:23:00
10519,2409,9.86,EUR,2023-01-01,2023-06-30,Clearance,7,2022-12-13 15:57:00
10520,2409,10.11,EUR,2023-07-01,2025-12-31,Currency adjustment,6,2023-06-07 16:00:00
10521,2409,10.31,EUR,2026-01-01,,Cost update,6,2025-12-09 10:36:00
10522,2410,9.81,EUR,2020-01-17,2020-12-31,Initial listing,6,2020-01-07 08:20:00
10523,2410,10.30,EUR,2021-01-01,2021-06-30,Cost update,6,2020-12-09 08:11:00
10524,2410,10.51,EUR,2021-07-01,2021-12-31,Currency adjustment,6,2021-06-07 15:09:00
10525,2410,11.14,EUR,2022-01-01,2023-12-31,Currency adjustment,7,2021-12-19 13:44:00
10526,2410,10.81,EUR,2024-01-01,2024-06-30,Clearance,7,2023-12-07 09:30:00
10527,2410,11.35,EUR,2024-07-01,2025-12-31,Supplier increase,7,2024-06-21 09:22:00
10528,2410,11.75,EUR,2026-01-01,,Currency adjustment,6,2025-12-24 15:20:00
10529,2411,77.90,EUR,2019-12-30,2020-06-30,Initial listing,7,2019-12-12 16:46:00
10530,2411,79.90,EUR,2020-07-01,2022-12-31,Cost update,6,2020-06-01 09:51:00
10531,2411,83.00,EUR,2023-01-01,2023-12-31,Supplier increase,7,2022-12-20 16:33:00
10532,2411,84.90,EUR,2024-01-01,2025-12-31,Currency adjustment,7,2023-12-06 10:23:00
10533,2411,87.90,EUR,2026-01-01,2026-06-30,Range repositioning,7,2025-12-05 14:55:00
10534,2411,92.50,EUR,2026-07-01,,Supplier increase,7,2026-06-24 14:22:00
10535,2412,104.90,EUR,2021-02-11,2021-12-31,Initial listing,7,2021-01-19 13:08:00
10536,2412,108.90,EUR,2022-01-01,2022-06-30,Range repositioning,7,2021-12-16 12:35:00
10537,2412,113.50,EUR,2022-07-01,2023-12-31,Currency adjustment,6,2022-06-09 14:59:00
10538,2412,117.90,EUR,2024-01-01,2024-06-30,Range repositioning,7,2023-12-15 14:06:00
10539,2412,114.50,EUR,2024-07-01,2026-06-30,Clearance,6,2024-06-13 09:51:00
10540,2412,117.90,EUR,2026-07-01,,Range repositioning,6,2026-06-11 09:39:00
10541,2413,103.00,EUR,2023-08-04,2024-06-30,Initial listing,6,2023-07-31 12:11:00
10542,2413,107.00,EUR,2024-07-01,2024-12-31,Supplier increase,7,2024-06-05 14:02:00
10543,2413,101.90,EUR,2025-01-01,2026-06-30,Competitive adjustment,6,2024-12-27 11:31:00
10544,2413,104.90,EUR,2026-07-01,,Annual price update,7,2026-06-16 15:38:00
10545,2414,108.90,EUR,2020-03-28,2020-06-30,Initial listing,6,2020-02-27 15:54:00
10546,2414,112.90,EUR,2020-07-01,2021-06-30,Range repositioning,6,2020-06-07 08:13:00
10547,2414,109.90,EUR,2021-07-01,2022-06-30,Clearance,7,2021-06-01 14:02:00
10548,2414,113.90,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-10 13:54:00
10549,2414,116.00,EUR,2023-01-01,2023-06-30,Currency adjustment,7,2022-12-16 14:43:00
10550,2414,120.00,EUR,2023-07-01,2023-12-31,Annual price update,7,2023-06-12 12:24:00
10551,2414,114.00,EUR,2024-01-01,2024-06-30,Clearance,6,2023-12-22 09:30:00
10552,2414,116.90,EUR,2024-07-01,2024-12-31,Annual price update,6,2024-06-07 14:56:00
10553,2414,120.90,EUR,2025-01-01,2025-06-30,Cost update,7,2024-12-10 15:14:00
10554,2414,124.90,EUR,2025-07-01,2026-06-30,Range repositioning,6,2025-06-28 14:43:00
10555,2414,121.00,EUR,2026-07-01,,Competitive adjustment,7,2026-06-17 15:51:00
10556,2415,47.48,EUR,2024-11-03,2026-06-30,Initial listing,7,2024-10-26 14:51:00
10557,2415,48.90,EUR,2026-07-01,,Supplier increase,6,2026-06-15 16:20:00
10558,2416,47.05,EUR,2025-02-11,,Initial listing,6,2025-02-05 10:29:00
10559,2417,57.90,EUR,2022-06-27,2022-12-31,Initial listing,7,2022-05-29 09:29:00
10560,2417,59.00,EUR,2023-01-01,2024-06-30,Supplier increase,6,2022-12-10 14:11:00
10561,2417,56.00,EUR,2024-07-01,2025-12-31,Competitive adjustment,7,2024-06-18 15:56:00
10562,2417,53.50,EUR,2026-01-01,2026-06-30,Competitive adjustment,7,2025-12-20 09:07:00
10563,2417,55.00,EUR,2026-07-01,,Currency adjustment,7,2026-06-14 09:13:00
10564,2418,61.50,EUR,2024-04-07,2024-06-30,Initial listing,7,2024-03-28 15:59:00
10565,2418,58.50,EUR,2024-07-01,2025-06-30,Clearance,7,2024-06-27 11:30:00
10566,2418,60.90,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-25 14:05:00
10567,2418,59.00,EUR,2026-01-01,,Competitive adjustment,7,2025-12-24 09:34:00
10568,2419,54.90,EUR,2024-02-09,2024-06-30,Initial listing,6,2024-02-01 16:58:00
10569,2419,56.90,EUR,2024-07-01,2025-06-30,Supplier increase,6,2024-06-15 09:20:00
10570,2419,59.00,EUR,2025-07-01,2025-12-31,Annual price update,6,2025-06-26 14:10:00
10571,2419,61.90,EUR,2026-01-01,,Cost update,6,2025-12-23 14:24:00
10572,2420,11.38,EUR,2022-02-27,2022-12-31,Initial listing,6,2022-02-18 13:46:00
10573,2420,12.06,EUR,2023-01-01,2023-06-30,Annual price update,7,2022-12-16 11:34:00
10574,2420,12.30,EUR,2023-07-01,2023-12-31,Currency adjustment,6,2023-06-19 16:38:00
10575,2420,11.93,EUR,2024-01-01,2025-06-30,Clearance,6,2023-12-16 08:51:00
10576,2420,12.29,EUR,2025-07-01,,Currency adjustment,6,2025-06-07 16:17:00
10577,2421,33.40,EUR,2024-03-24,2025-12-31,Initial listing,6,2024-02-27 16:19:00
10578,2421,35.07,EUR,2026-01-01,2026-06-30,Range repositioning,6,2025-12-28 16:14:00
10579,2421,36.47,EUR,2026-07-01,,Annual price update,6,2026-06-02 08:02:00
10580,2422,33.50,EUR,2019-07-20,2020-06-30,Initial listing,6,2019-07-03 16:49:00
10581,2422,35.18,EUR,2020-07-01,2020-12-31,Cost update,7,2020-06-09 16:50:00
10582,2422,34.12,EUR,2021-01-01,2022-06-30,Clearance,7,2020-12-26 15:37:00
10583,2422,34.80,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-14 11:11:00
10584,2422,35.50,EUR,2023-01-01,2025-06-30,Annual price update,7,2022-12-11 10:40:00
10585,2422,37.27,EUR,2025-07-01,2026-06-30,Supplier increase,7,2025-06-26 09:58:00
10586,2422,38.20,EUR,2026-07-01,,Range repositioning,7,2026-06-24 10:28:00
10587,2423,62.50,EUR,2021-07-29,2021-12-31,Initial listing,6,2021-07-04 16:05:00
10588,2423,59.50,EUR,2022-01-01,2022-12-31,Clearance,6,2021-12-28 09:47:00
10589,2423,57.90,EUR,2023-01-01,2023-12-31,Competitive adjustment,6,2022-12-21 16:48:00
10590,2423,59.50,EUR,2024-01-01,,Supplier increase,7,2023-12-26 10:36:00
10591,2424,66.90,EUR,2024-03-03,2024-06-30,Initial listing,7,2024-02-26 09:56:00
10592,2424,63.90,EUR,2024-07-01,2025-12-31,Clearance,6,2024-06-16 08:44:00
10593,2424,66.90,EUR,2026-01-01,,Supplier increase,6,2025-12-13 11:57:00
10594,2425,65.50,EUR,2019-04-24,2019-06-30,Initial listing,6,2019-03-28 13:29:00
10595,2425,67.90,EUR,2019-07-01,2022-06-30,Annual price update,6,2019-06-28 12:35:00
10596,2425,69.50,EUR,2022-07-01,2023-06-30,Supplier increase,6,2022-06-23 12:49:00
10597,2425,72.90,EUR,2023-07-01,2023-12-31,Supplier increase,7,2023-06-22 09:18:00
10598,2425,75.90,EUR,2024-01-01,,Cost update,6,2023-12-03 09:12:00
10599,2426,47.14,EUR,2020-08-25,2021-12-31,Initial listing,7,2020-08-03 14:56:00
10600,2426,45.73,EUR,2022-01-01,2022-06-30,Competitive adjustment,6,2021-12-25 11:29:00
10601,2426,48.47,EUR,2022-07-01,2023-12-31,Cost update,7,2022-06-25 10:18:00
10602,2426,47.02,EUR,2024-01-01,2024-12-31,Competitive adjustment,7,2023-12-28 10:28:00
10603,2426,48.43,EUR,2025-01-01,2025-06-30,Range repositioning,6,2024-12-09 16:08:00
10604,2426,49.88,EUR,2025-07-01,,Cost update,6,2025-06-25 10:54:00
10605,2427,69.50,EUR,2022-12-20,2023-06-30,Initial listing,7,2022-12-07 16:55:00
10606,2427,71.50,EUR,2023-07-01,2025-06-30,Range repositioning,7,2023-06-25 09:24:00
10607,2427,74.00,EUR,2025-07-01,,Supplier increase,6,2025-06-15 16:32:00
10608,2428,66.50,EUR,2020-09-30,2021-06-30,Initial listing,6,2020-09-24 11:08:00
10609,2428,63.00,EUR,2021-07-01,2022-06-30,Clearance,7,2021-06-26 14:15:00
10610,2428,66.00,EUR,2022-07-01,2022-12-31,Supplier increase,7,2022-06-28 12:16:00
10611,2428,67.90,EUR,2023-01-01,2023-06-30,Annual price update,6,2022-12-06 14:42:00
10612,2428,65.90,EUR,2023-07-01,2025-06-30,Clearance,7,2023-06-21 14:29:00
10613,2428,68.90,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-09 10:17:00
10614,2428,73.00,EUR,2026-01-01,2026-06-30,Range repositioning,7,2025-12-16 15:43:00
10615,2428,77.50,EUR,2026-07-01,,Currency adjustment,6,2026-06-20 14:13:00
10616,2429,66.50,EUR,2024-12-17,2025-06-30,Initial listing,6,2024-11-19 14:11:00
10617,2429,67.90,EUR,2025-07-01,,Supplier increase,7,2025-06-26 09:32:00
10618,2430,64.90,EUR,2025-01-21,2025-12-31,Initial listing,7,2025-01-11 13:45:00
10619,2430,67.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-15 12:46:00
10620,2431,67.90,EUR,2020-11-14,2021-06-30,Initial listing,6,2020-11-11 09:31:00
10621,2431,69.90,EUR,2021-07-01,2023-06-30,Supplier increase,7,2021-06-26 12:00:00
10622,2431,74.00,EUR,2023-07-01,2023-12-31,Cost update,7,2023-06-27 11:03:00
10623,2431,70.50,EUR,2024-01-01,,Competitive adjustment,6,2023-12-04 14:26:00
10624,2432,16.48,EUR,2025-10-16,,Initial listing,6,2025-10-06 14:24:00
10625,2433,16.72,EUR,2021-03-13,2023-12-31,Initial listing,6,2021-02-12 14:22:00
10626,2433,17.22,EUR,2024-01-01,2024-12-31,Annual price update,7,2023-12-20 16:54:00
10627,2433,17.82,EUR,2025-01-01,,Cost update,6,2024-12-26 15:02:00
10628,2434,131.90,EUR,2019-04-24,2020-06-30,Initial listing,6,2019-03-30 15:46:00
10629,2434,135.90,EUR,2020-07-01,2021-06-30,Annual price update,7,2020-06-03 08:05:00
10630,2434,131.90,EUR,2021-07-01,2023-06-30,Clearance,6,2021-06-02 16:37:00
10631,2434,125.50,EUR,2023-07-01,2023-12-31,Clearance,7,2023-06-22 13:59:00
10632,2434,119.50,EUR,2024-01-01,2024-12-31,Clearance,6,2023-12-24 15:23:00
10633,2434,123.00,EUR,2025-01-01,2025-12-31,Currency adjustment,6,2024-12-19 08:58:00
10634,2434,119.50,EUR,2026-01-01,2026-06-30,Clearance,7,2025-12-03 13:16:00
10635,2434,122.90,EUR,2026-07-01,,Range repositioning,6,2026-06-04 14:47:00
10636,2435,120.90,EUR,2025-07-21,2025-12-31,Initial listing,6,2025-06-21 09:32:00
10637,2435,125.90,EUR,2026-01-01,2026-06-30,Currency adjustment,7,2025-12-26 15:42:00
10638,2435,132.00,EUR,2026-07-01,,Range repositioning,6,2026-06-14 16:31:00
10639,2436,134.50,EUR,2024-07-10,2024-12-31,Initial listing,6,2024-06-27 08:54:00
10640,2436,137.90,EUR,2025-01-01,2025-12-31,Range repositioning,6,2024-12-04 16:23:00
10641,2436,131.00,EUR,2026-01-01,2026-06-30,Competitive adjustment,6,2025-12-09 14:29:00
10642,2436,133.90,EUR,2026-07-01,,Annual price update,6,2026-06-09 10:10:00
10643,2437,10.57,EUR,2023-07-28,2023-12-31,Initial listing,6,2023-07-15 11:23:00
10644,2437,10.89,EUR,2024-01-01,2024-06-30,Range repositioning,6,2023-12-14 16:30:00
10645,2437,10.35,EUR,2024-07-01,2026-06-30,Competitive adjustment,7,2024-06-27 11:39:00
10646,2437,10.76,EUR,2026-07-01,,Currency adjustment,6,2026-06-04 09:08:00
10647,2438,11.15,EUR,2020-08-10,2020-12-31,Initial listing,7,2020-07-20 14:28:00
10648,2438,11.71,EUR,2021-01-01,2021-06-30,Currency adjustment,7,2020-12-19 11:49:00
10649,2438,12.18,EUR,2021-07-01,2021-12-31,Range repositioning,6,2021-06-07 11:59:00
10650,2438,11.57,EUR,2022-01-01,2024-06-30,Competitive adjustment,6,2021-12-17 10:08:00
10651,2438,11.80,EUR,2024-07-01,2024-12-31,Range repositioning,7,2024-06-15 13:52:00
10652,2438,12.04,EUR,2025-01-01,2026-06-30,Annual price update,7,2024-12-06 11:24:00
10653,2438,12.52,EUR,2026-07-01,,Supplier increase,7,2026-06-10 12:27:00
10654,2439,56.90,EUR,2020-01-04,2021-06-30,Initial listing,7,2019-12-22 08:35:00
10655,2439,54.00,EUR,2021-07-01,2021-12-31,Competitive adjustment,6,2021-06-19 14:15:00
10656,2439,55.50,EUR,2022-01-01,2023-06-30,Currency adjustment,6,2021-12-15 16:20:00
10657,2439,58.50,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-20 10:38:00
10658,2439,59.90,EUR,2024-01-01,2025-12-31,Cost update,6,2023-12-10 14:38:00
10659,2439,62.00,EUR,2026-01-01,,Annual price update,7,2025-12-29 14:14:00
10660,2440,58.90,EUR,2020-02-04,2020-06-30,Initial listing,7,2020-01-20 10:04:00
10661,2440,55.90,EUR,2020-07-01,2022-06-30,Competitive adjustment,6,2020-06-19 10:04:00
10662,2440,59.50,EUR,2022-07-01,2023-12-31,Annual price update,7,2022-06-06 10:12:00
10663,2440,60.90,EUR,2024-01-01,2024-06-30,Cost update,6,2023-12-22 15:34:00
10664,2440,63.50,EUR,2024-07-01,2024-12-31,Currency adjustment,7,2024-06-14 08:27:00
10665,2440,65.50,EUR,2025-01-01,,Range repositioning,6,2024-12-11 15:25:00
10666,2441,57.50,EUR,2020-08-07,2021-12-31,Initial listing,7,2020-07-24 11:02:00
10667,2441,58.90,EUR,2022-01-01,2022-06-30,Range repositioning,6,2021-12-27 09:37:00
10668,2441,57.00,EUR,2022-07-01,2022-12-31,Competitive adjustment,6,2022-06-06 09:11:00
10669,2441,60.50,EUR,2023-01-01,2023-06-30,Supplier increase,6,2022-12-03 14:49:00
10670,2441,64.00,EUR,2023-07-01,2024-12-31,Supplier increase,7,2023-06-13 15:41:00
10671,2441,65.90,EUR,2025-01-01,2026-06-30,Supplier increase,6,2024-12-19 13:23:00
10672,2441,68.90,EUR,2026-07-01,,Cost update,7,2026-06-22 10:33:00
10673,2442,55.90,EUR,2022-06-13,2022-12-31,Initial listing,6,2022-05-18 16:21:00
10674,2442,57.90,EUR,2023-01-01,2024-12-31,Cost update,7,2022-12-25 09:17:00
10675,2442,59.00,EUR,2025-01-01,2026-06-30,Supplier increase,6,2024-12-28 16:40:00
10676,2442,60.90,EUR,2026-07-01,,Currency adjustment,6,2026-06-18 10:25:00
10677,2443,54.50,EUR,2021-09-04,2021-12-31,Initial listing,6,2021-08-25 16:37:00
10678,2443,52.90,EUR,2022-01-01,2023-06-30,Competitive adjustment,7,2021-12-29 13:41:00
10679,2443,54.90,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-10 10:39:00
10680,2443,52.00,EUR,2024-01-01,2024-06-30,Competitive adjustment,6,2023-12-14 14:13:00
10681,2443,49.40,EUR,2024-07-01,2025-06-30,Competitive adjustment,6,2024-06-01 10:51:00
10682,2443,50.50,EUR,2025-07-01,,Currency adjustment,7,2025-06-23 10:52:00
10683,2444,36.53,EUR,2022-02-23,2024-06-30,Initial listing,6,2022-02-19 09:56:00
10684,2444,38.36,EUR,2024-07-01,2025-06-30,Currency adjustment,6,2024-06-06 15:45:00
10685,2444,39.89,EUR,2025-07-01,,Currency adjustment,6,2025-06-20 08:05:00
10686,2445,33.32,EUR,2023-05-30,2023-06-30,Initial listing,7,2023-05-22 16:05:00
10687,2445,35.32,EUR,2023-07-01,2023-12-31,Currency adjustment,7,2023-06-01 11:01:00
10688,2445,36.56,EUR,2024-01-01,2024-06-30,Currency adjustment,6,2023-12-20 10:08:00
10689,2445,37.47,EUR,2024-07-01,2025-12-31,Supplier increase,6,2024-06-07 14:55:00
10690,2445,38.22,EUR,2026-01-01,,Range repositioning,6,2025-12-04 08:14:00
10691,2446,380.90,EUR,2025-04-05,2025-06-30,Initial listing,7,2025-03-28 09:30:00
10692,2446,390.50,EUR,2025-07-01,,Supplier increase,7,2025-06-02 11:49:00
10693,2447,373.50,EUR,2023-05-02,2025-06-30,Initial listing,7,2023-04-10 14:05:00
10694,2447,386.90,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-11 16:50:00
10695,2447,396.90,EUR,2026-01-01,2026-06-30,Annual price update,7,2025-12-10 15:55:00
10696,2447,420.90,EUR,2026-07-01,,Cost update,7,2026-06-16 09:16:00
10697,2448,367.00,EUR,2024-08-04,2025-06-30,Initial listing,7,2024-07-23 13:44:00
10698,2448,376.00,EUR,2025-07-01,2026-06-30,Cost update,6,2025-06-24 13:55:00
10699,2448,385.50,EUR,2026-07-01,,Supplier increase,7,2026-06-12 08:21:00
10700,2449,366.50,EUR,2025-12-31,,Initial listing,6,2025-12-06 15:04:00
10701,2450,365.90,EUR,2022-01-31,2022-12-31,Initial listing,6,2022-01-05 10:49:00
10702,2450,375.00,EUR,2023-01-01,2023-06-30,Annual price update,6,2022-12-15 15:43:00
10703,2450,382.90,EUR,2023-07-01,2023-12-31,Currency adjustment,7,2023-06-24 14:12:00
10704,2450,371.50,EUR,2024-01-01,2025-06-30,Competitive adjustment,7,2023-12-15 11:51:00
10705,2450,386.50,EUR,2025-07-01,,Cost update,6,2025-06-06 16:21:00
10706,2451,245.90,EUR,2020-01-24,2020-06-30,Initial listing,6,2020-01-03 09:13:00
10707,2451,252.00,EUR,2020-07-01,2020-12-31,Cost update,7,2020-06-11 08:39:00
10708,2451,257.00,EUR,2021-01-01,2022-06-30,Currency adjustment,7,2020-12-17 10:26:00
10709,2451,263.50,EUR,2022-07-01,2022-12-31,Currency adjustment,6,2022-06-04 13:12:00
10710,2451,274.00,EUR,2023-01-01,2023-06-30,Supplier increase,7,2022-12-29 08:05:00
10711,2451,290.50,EUR,2023-07-01,2024-06-30,Range repositioning,6,2023-06-14 13:52:00
10712,2451,307.90,EUR,2024-07-01,2025-12-31,Range repositioning,7,2024-06-27 14:53:00
10713,2451,326.50,EUR,2026-01-01,2026-06-30,Supplier increase,6,2025-12-10 08:40:00
10714,2451,310.00,EUR,2026-07-01,,Competitive adjustment,7,2026-06-10 09:57:00
10715,2452,224.90,EUR,2020-09-07,2020-12-31,Initial listing,6,2020-08-27 16:18:00
10716,2452,236.00,EUR,2021-01-01,2022-12-31,Currency adjustment,7,2020-12-05 08:26:00
10717,2452,228.90,EUR,2023-01-01,2023-06-30,Competitive adjustment,6,2022-12-28 11:49:00
10718,2452,238.00,EUR,2023-07-01,,Range repositioning,7,2023-06-10 09:37:00
10719,2453,140.50,EUR,2023-05-19,2023-06-30,Initial listing,7,2023-05-05 11:24:00
10720,2453,145.50,EUR,2023-07-01,2023-12-31,Annual price update,6,2023-06-16 13:48:00
10721,2453,154.50,EUR,2024-01-01,2024-12-31,Cost update,6,2023-12-27 10:55:00
10722,2453,159.90,EUR,2025-01-01,2025-06-30,Annual price update,6,2024-12-03 08:14:00
10723,2453,166.50,EUR,2025-07-01,2025-12-31,Supplier increase,7,2025-06-24 14:54:00
10724,2453,169.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-08 13:48:00
10725,2454,145.90,EUR,2019-08-27,2019-12-31,Initial listing,7,2019-07-30 09:27:00
10726,2454,138.90,EUR,2020-01-01,2022-06-30,Clearance,6,2019-12-03 16:17:00
10727,2454,145.90,EUR,2022-07-01,2023-12-31,Annual price update,7,2022-06-12 09:51:00
10728,2454,154.90,EUR,2024-01-01,2024-06-30,Supplier increase,6,2023-12-08 10:02:00
10729,2454,164.00,EUR,2024-07-01,2025-12-31,Annual price update,7,2024-06-26 12:54:00
10730,2454,170.90,EUR,2026-01-01,,Annual price update,7,2025-12-02 13:00:00
10731,2455,135.50,EUR,2020-11-02,2021-06-30,Initial listing,7,2020-10-16 15:47:00
10732,2455,140.90,EUR,2021-07-01,2022-06-30,Cost update,6,2021-06-07 13:22:00
10733,2455,144.50,EUR,2022-07-01,2022-12-31,Currency adjustment,7,2022-06-06 09:14:00
10734,2455,148.00,EUR,2023-01-01,2024-06-30,Supplier increase,7,2022-12-28 14:41:00
10735,2455,151.90,EUR,2024-07-01,2024-12-31,Cost update,7,2024-06-07 09:27:00
10736,2455,159.90,EUR,2025-01-01,2025-06-30,Annual price update,7,2024-12-02 09:21:00
10737,2455,151.90,EUR,2025-07-01,,Clearance,7,2025-06-08 09:36:00
10738,2456,52.90,EUR,2021-10-15,2023-06-30,Initial listing,7,2021-10-04 12:50:00
10739,2456,50.50,EUR,2023-07-01,2023-12-31,Clearance,6,2023-06-16 15:07:00
10740,2456,48.98,EUR,2024-01-01,2024-06-30,Clearance,7,2023-12-27 15:59:00
10741,2456,50.90,EUR,2024-07-01,2025-06-30,Range repositioning,6,2024-06-28 12:22:00
10742,2456,52.00,EUR,2025-07-01,2025-12-31,Range repositioning,7,2025-06-23 08:27:00
10743,2456,53.50,EUR,2026-01-01,,Cost update,7,2025-12-03 08:17:00
10744,2457,56.50,EUR,2020-11-24,2020-12-31,Initial listing,7,2020-10-31 11:54:00
10745,2457,58.90,EUR,2021-01-01,2021-12-31,Supplier increase,6,2020-12-02 11:25:00
10746,2457,61.50,EUR,2022-01-01,2022-06-30,Currency adjustment,6,2021-12-03 09:21:00
10747,2457,63.00,EUR,2022-07-01,2023-12-31,Supplier increase,7,2022-06-04 08:01:00
