id,sku,ean,name,description,category_id,supplier_id,product_type,variant,colour,unit,case_pack,min_order_qty,weight_kg,active,discontinued_on,created_at
2837,ORE-CYC-0022,6402026028374,Øresund Loiste Plus Frame Bag 12L Slate Grey,Reliable frame bag from Øresund's Loiste Plus range. 12L / Slate Grey. A wholesale staple for outdoor retailers.,12,33,Frame Bag,12L,Slate Grey,pcs,1,1,0.316,true,,2025-12-07
2838,ORE-CYC-0023,6402026028381,Øresund Loiste Plus Frame Bag 22L Slate Grey,"Øresund Loiste Plus: a frame bag that balances weight, durability and price. 22L / Slate Grey. Retail-ready packaging.",12,33,Frame Bag,22L,Slate Grey,pcs,1,1,0.140,true,,2026-02-25
2839,ORE-CYC-0024,6402026028398,Øresund Loiste Plus Frame Bag 8L Slate Grey,The Loiste Plus frame bag by Øresund. 8L / Slate Grey. Popular with rental outfitters and clubs.,12,33,Frame Bag,8L,Slate Grey,pcs,1,1,0.322,true,,2024-07-17
2840,ORE-CYC-0025,6402026028404,Øresund Fjord Bike Light Set,"Øresund Fjord Bike Light Set for cycling & bikepacking. Built for Nordic conditions, season after season.",12,33,Bike Light Set,,,pcs,6,6,0.445,true,,2020-05-06
2841,ORE-CYC-0026,6402026028411,Øresund Suvanto Eco Frame Bag 12L Ruby Red,Reliable frame bag from Øresund's Suvanto Eco range. 12L / Ruby Red. A wholesale staple for outdoor retailers.,12,33,Frame Bag,12L,Ruby Red,pcs,1,1,0.394,true,,2021-11-26
2842,ORE-CYC-0027,6402026028428,Øresund Nuten Lite Bike Helmet XXL Slate Grey,"Øresund Nuten Lite: a bike helmet that balances weight, durability and price. XXL / Slate Grey. Retail-ready packaging.",12,33,Bike Helmet,XXL,Slate Grey,pcs,1,1,0.993,false,2020-12-01,2020-04-06
2843,ORE-CYC-0028,6402026028435,Øresund Nuten Lite Bike Helmet XL Slate Grey,The Nuten Lite bike helmet by Øresund. XL / Slate Grey. Popular with rental outfitters and clubs.,12,33,Bike Helmet,XL,Slate Grey,pcs,1,1,0.721,true,,2020-03-29
2844,ORE-NAV-0001,6402026028442,Øresund Arctic II Camp Lantern Midnight Blue,"Øresund Arctic II Camp Lantern for navigation & electronics. Midnight Blue. Built for Nordic conditions, season after season.",9,33,Camp Lantern,Midnight Blue,Midnight Blue,pcs,1,1,0.069,true,,2020-06-16
2845,ORE-NAV-0002,6402026028459,Øresund Arctic II Camp Lantern Sand,Reliable camp lantern from Øresund's Arctic II range. Sand. A wholesale staple for outdoor retailers.,9,33,Camp Lantern,Sand,Sand,pcs,6,6,0.064,true,,2021-07-03
2846,ORE-NAV-0003,6402026028466,Øresund Arctic II Camp Lantern Forest,"Øresund Arctic II: a camp lantern that balances weight, durability and price. Forest. Retail-ready packaging.",9,33,Camp Lantern,Forest,Forest,pcs,1,1,0.121,true,,2024-10-25
2847,ORE-NAV-0004,6402026028473,Øresund Arctic II Camp Lantern Black,The Arctic II camp lantern by Øresund. Black. Popular with rental outfitters and clubs.,9,33,Camp Lantern,Black,Black,pcs,6,6,0.128,true,,2026-05-06
2848,ORE-NAV-0005,6402026028480,Øresund Arctic II Camp Lantern Slate Grey,"Øresund Arctic II Camp Lantern for navigation & electronics. Slate Grey. Built for Nordic conditions, season after season.",9,33,Camp Lantern,Slate Grey,Slate Grey,pcs,1,1,0.161,true,,2020-01-29
2849,ORE-NAV-0006,6402026028497,Øresund Skog Plus Satellite Messenger,Reliable satellite messenger from Øresund's Skog Plus range. A wholesale staple for outdoor retailers.,9,33,Satellite Messenger,,,pcs,1,1,0.355,true,,2022-04-24
2850,ORE-NAV-0007,6402026028503,Øresund Bre Satellite Messenger,"Øresund Bre: a satellite messenger that balances weight, durability and price. Retail-ready packaging.",9,33,Satellite Messenger,,,pcs,1,1,0.272,true,,2022-06-11
2851,ORE-NAV-0008,6402026028510,Øresund Ylläs Satellite Messenger,The Ylläs satellite messenger by Øresund. Popular with rental outfitters and clubs.,9,33,Satellite Messenger,,,pcs,1,1,0.319,true,,2019-07-21
2852,ORE-NAV-0009,6402026028527,Øresund Skog Eco Camp Lantern Ochre,"Øresund Skog Eco Camp Lantern for navigation & electronics. Ochre. Built for Nordic conditions, season after season.",9,33,Camp Lantern,Ochre,Ochre,pcs,1,1,0.179,true,,2021-08-31
2853,ORE-NAV-0010,6402026028534,Øresund Skog Eco Camp Lantern Sunset Yellow,Reliable camp lantern from Øresund's Skog Eco range. Sunset Yellow. A wholesale staple for outdoor retailers.,9,33,Camp Lantern,Sunset Yellow,Sunset Yellow,pcs,1,1,0.117,true,,2025-04-01
2854,ORE-NAV-0011,6402026028541,Øresund Skog Eco Camp Lantern Lichen,"Øresund Skog Eco: a camp lantern that balances weight, durability and price. Lichen. Retail-ready packaging.",9,33,Camp Lantern,Lichen,Lichen,pcs,6,6,0.125,true,,2023-11-12
2855,ORE-NAV-0012,6402026028558,Øresund Skog Eco Camp Lantern Sand,The Skog Eco camp lantern by Øresund. Sand. Popular with rental outfitters and clubs.,9,33,Camp Lantern,Sand,Sand,pcs,1,1,0.128,true,,2024-05-16
2856,ORE-NAV-0013,6402026028565,Øresund Skog Eco Camp Lantern Deep Teal,"Øresund Skog Eco Camp Lantern for navigation & electronics. Deep Teal. Built for Nordic conditions, season after season.",9,33,Camp Lantern,Deep Teal,Deep Teal,pcs,12,12,0.021,true,,2019-11-03
2857,ORE-NAV-0014,6402026028572,Øresund Inari WP Headlamp Petrol,Reliable headlamp from Øresund's Inari WP range. Petrol. A wholesale staple for outdoor retailers.,9,33,Headlamp,Petrol,Petrol,pcs,6,6,0.172,false,2022-02-11,2019-04-13
2858,ORE-NAV-0015,6402026028589,Øresund Inari WP Headlamp Burnt Orange,"Øresund Inari WP: a headlamp that balances weight, durability and price. Burnt Orange. Retail-ready packaging.",9,33,Headlamp,Burnt Orange,Burnt Orange,pcs,1,1,0.028,true,,2023-03-07
2859,ORE-NAV-0016,6402026028596,Øresund Tind Eco Satellite Messenger,The Tind Eco satellite messenger by Øresund. Popular with rental outfitters and clubs.,9,33,Satellite Messenger,,,pcs,1,1,0.498,true,,2019-07-22
2860,ORE-NAV-0017,6402026028602,Øresund Tind II Headlamp Sunset Yellow,"Øresund Tind II Headlamp for navigation & electronics. Sunset Yellow. Built for Nordic conditions, season after season.",9,33,Headlamp,Sunset Yellow,Sunset Yellow,pcs,1,1,0.154,true,,2020-11-20
2861,ORE-NAV-0018,6402026028619,Øresund Tundra WP Power Bank,Reliable power bank from Øresund's Tundra WP range. A wholesale staple for outdoor retailers.,9,33,Power Bank,,,pcs,1,1,0.096,true,,2021-10-31
2862,ORE-NAV-0019,6402026028626,Øresund Selkä II Power Bank,"Øresund Selkä II: a power bank that balances weight, durability and price. Retail-ready packaging.",9,33,Power Bank,,,pcs,1,1,0.125,true,,2020-05-15
2863,ORE-NAV-0020,6402026028633,Øresund Skog II Headlamp Sand,The Skog II headlamp by Øresund. Sand. Popular with rental outfitters and clubs.,9,33,Headlamp,Sand,Sand,pcs,6,6,0.158,true,,2019-06-09
2864,ORE-NAV-0021,6402026028640,Øresund Skog II Headlamp Forest,"Øresund Skog II Headlamp for navigation & electronics. Forest. Built for Nordic conditions, season after season.",9,33,Headlamp,Forest,Forest,pcs,6,6,0.092,true,,2024-08-07
2865,ORE-NAV-0022,6402026028657,Øresund Skog II Headlamp Deep Teal,Reliable headlamp from Øresund's Skog II range. Deep Teal. A wholesale staple for outdoor retailers.,9,33,Headlamp,Deep Teal,Deep Teal,pcs,1,1,0.033,true,,2025-06-08
2866,ORE-NAV-0023,6402026028664,Øresund Joki Power Bank,"Øresund Joki: a power bank that balances weight, durability and price. Retail-ready packaging.",9,33,Power Bank,,,pcs,6,6,0.044,true,,2022-12-20
2867,ORE-NAV-0024,6402026028671,Øresund Nordvik Plus Compass,The Nordvik Plus compass by Øresund. Popular with rental outfitters and clubs.,9,33,Compass,,,pcs,6,6,0.125,true,,2021-09-19
2868,ORE-NAV-0025,6402026028688,Øresund Arctic II Headlamp Black,"Øresund Arctic II Headlamp for navigation & electronics. Black. Built for Nordic conditions, season after season.",9,33,Headlamp,Black,Black,pcs,12,12,0.089,true,,2022-05-16
2869,ORE-NAV-0026,6402026028695,Øresund Arctic II Headlamp Forest,Reliable headlamp from Øresund's Arctic II range. Forest. A wholesale staple for outdoor retailers.,9,33,Headlamp,Forest,Forest,pcs,1,1,0.080,true,,2022-04-19
2870,ORE-NAV-0027,6402026028701,Øresund Summit Camp Lantern Arctic White,"Øresund Summit: a camp lantern that balances weight, durability and price. Arctic White. Retail-ready packaging.",9,33,Camp Lantern,Arctic White,Arctic White,pcs,1,1,0.024,true,,2024-09-22
2871,ORE-NAV-0028,6402026028718,Øresund Summit Camp Lantern Moss Green,The Summit camp lantern by Øresund. Moss Green. Popular with rental outfitters and clubs.,9,33,Camp Lantern,Moss Green,Moss Green,pcs,1,1,0.137,true,,2020-01-17
2872,ORE-NAV-0029,6402026028725,Øresund Summit Camp Lantern Sand,"Øresund Summit Camp Lantern for navigation & electronics. Sand. Built for Nordic conditions, season after season.",9,33,Camp Lantern,Sand,Sand,pcs,1,1,0.144,true,,2020-07-26
2873,ORE-NAV-0030,6402026028732,Øresund Tundra Compass,Reliable compass from Øresund's Tundra range. A wholesale staple for outdoor retailers.,9,33,Compass,,,pcs,1,1,0.178,true,,2025-11-29
2874,ORE-NAV-0031,6402026028749,Øresund Inari WP Satellite Messenger,"Øresund Inari WP: a satellite messenger that balances weight, durability and price. Retail-ready packaging.",9,33,Satellite Messenger,,,pcs,6,6,0.234,true,,2021-09-02
2875,ORE-NAV-0032,6402026028756,Øresund Pallas XT Headlamp Sunset Yellow,The Pallas XT headlamp by Øresund. Sunset Yellow. Popular with rental outfitters and clubs.,9,33,Headlamp,Sunset Yellow,Sunset Yellow,pcs,6,6,0.143,true,,2024-07-21
2876,ORE-NAV-0033,6402026028763,Øresund Pallas XT Headlamp Black,"Øresund Pallas XT Headlamp for navigation & electronics. Black. Built for Nordic conditions, season after season.",9,33,Headlamp,Black,Black,pcs,6,6,0.062,true,,2021-11-22
2877,ORE-NAV-0034,6402026028770,Øresund Pallas XT Headlamp Ochre,Reliable headlamp from Øresund's Pallas XT range. Ochre. A wholesale staple for outdoor retailers.,9,33,Headlamp,Ochre,Ochre,pcs,6,6,0.084,true,,2022-11-21
2878,ORE-NAV-0035,6402026028787,Øresund Joki WP Compass,"Øresund Joki WP: a compass that balances weight, durability and price. Retail-ready packaging.",9,33,Compass,,,pcs,1,1,0.087,true,,2022-05-09
2879,ORE-NAV-0036,6402026028794,Øresund Tundra Eco Satellite Messenger,The Tundra Eco satellite messenger by Øresund. Popular with rental outfitters and clubs.,9,33,Satellite Messenger,,,pcs,1,1,0.262,true,,2024-07-06
2880,ORE-NAV-0037,6402026028800,Øresund Alpine Handheld GPS,"Øresund Alpine Handheld GPS for navigation & electronics. Built for Nordic conditions, season after season.",9,33,Handheld GPS,,,pcs,6,6,0.505,true,,2025-07-07
2881,ORE-NAV-0038,6402026028817,Øresund Alpine Camp Lantern Midnight Blue,Reliable camp lantern from Øresund's Alpine range. Midnight Blue. A wholesale staple for outdoor retailers.,9,33,Camp Lantern,Midnight Blue,Midnight Blue,pcs,6,6,0.104,true,,2021-03-09
2882,LOF-BAS-0001,6402026028824,Skjærgård Nuten WP Hiking Shorts XL Graphite,"Skjærgård Nuten WP: a hiking shorts that balances weight, durability and price. XL / Graphite. Retail-ready packaging.",6,34,Hiking Shorts,XL,Graphite,pcs,1,1,0.171,true,,2023-08-04
2883,LOF-BAS-0002,6402026028831,Skjærgård Nuten WP Hiking Shorts XS Graphite,The Nuten WP hiking shorts by Skjærgård. XS / Graphite. Popular with rental outfitters and clubs.,6,34,Hiking Shorts,XS,Graphite,pcs,6,6,0.088,true,,2024-05-07
2884,LOF-BAS-0003,6402026028848,Skjærgård Nuten Plus Hiking Socks 2-pack L Slate Grey,"Skjærgård Nuten Plus Hiking Socks 2-pack for base & mid layers. L / Slate Grey. Built for Nordic conditions, season after season.",6,34,Hiking Socks 2-pack,L,Slate Grey,pcs,1,1,0.124,true,,2023-09-24
2885,LOF-BAS-0004,6402026028855,Skjærgård Nuten Plus Hiking Socks 2-pack XS Slate Grey,Reliable hiking socks 2-pack from Skjærgård's Nuten Plus range. XS / Slate Grey. A wholesale staple for outdoor retailers.,6,34,Hiking Socks 2-pack,XS,Slate Grey,pcs,1,1,0.137,true,,2019-01-16
2886,LOF-BAS-0005,6402026028862,Skjærgård Nuten Plus Hiking Socks 2-pack S Slate Grey,"Skjærgård Nuten Plus: a hiking socks 2-pack that balances weight, durability and price. S / Slate Grey. Retail-ready packaging.",6,34,Hiking Socks 2-pack,S,Slate Grey,pcs,1,1,0.140,true,,2026-03-29
2887,LOF-BAS-0006,6402026028879,Skjærgård Joki WP Hiking Shorts S Graphite,The Joki WP hiking shorts by Skjærgård. S / Graphite. Popular with rental outfitters and clubs.,6,34,Hiking Shorts,S,Graphite,pcs,1,1,0.104,true,,2021-12-09
2888,LOF-BAS-0007,6402026028886,Skjærgård Vinter XT Merino Base Layer Bottom L Midnight Blue,"Skjærgård Vinter XT Merino Base Layer Bottom for base & mid layers. L / Midnight Blue. Built for Nordic conditions, season after season.",6,34,Merino Base Layer Bottom,L,Midnight Blue,pcs,1,1,0.324,true,,2026-03-03
2889,LOF-BAS-0008,6402026028893,Skjærgård Vinter XT Merino Base Layer Bottom M Midnight Blue,Reliable merino base layer bottom from Skjærgård's Vinter XT range. M / Midnight Blue. A wholesale staple for outdoor retailers.,6,34,Merino Base Layer Bottom,M,Midnight Blue,pcs,1,1,0.255,true,,2023-12-05
2890,LOF-BAS-0009,6402026028909,Skjærgård Vinter XT Merino Base Layer Bottom S Midnight Blue,"Skjærgård Vinter XT: a merino base layer bottom that balances weight, durability and price. S / Midnight Blue. Retail-ready packaging.",6,34,Merino Base Layer Bottom,S,Midnight Blue,pcs,1,1,0.231,true,,2023-10-27
2891,LOF-BAS-0010,6402026028916,Skjærgård Kuru II Merino Base Layer Bottom XS Ochre,The Kuru II merino base layer bottom by Skjærgård. XS / Ochre. Popular with rental outfitters and clubs.,6,34,Merino Base Layer Bottom,XS,Ochre,pcs,6,6,0.197,true,,2022-04-21
2892,LOF-BAS-0011,6402026028923,Skjærgård Kuru II Merino Base Layer Bottom XL Ochre,"Skjærgård Kuru II Merino Base Layer Bottom for base & mid layers. XL / Ochre. Built for Nordic conditions, season after season.",6,34,Merino Base Layer Bottom,XL,Ochre,pcs,6,6,0.165,true,,2023-04-04
2893,LOF-BAS-0012,6402026028930,Skjærgård Kuru II Merino Base Layer Bottom XXL Ochre,Reliable merino base layer bottom from Skjærgård's Kuru II range. XXL / Ochre. A wholesale staple for outdoor retailers.,6,34,Merino Base Layer Bottom,XXL,Ochre,pcs,1,1,0.325,true,,2022-01-25
2894,LOF-BAS-0013,6402026028947,Skjærgård Kuru II Merino Base Layer Bottom M Ochre,"Skjærgård Kuru II: a merino base layer bottom that balances weight, durability and price. M / Ochre. Retail-ready packaging.",6,34,Merino Base Layer Bottom,M,Ochre,pcs,1,1,0.353,true,,2020-08-14
2895,LOF-BAS-0014,6402026028954,Skjærgård Kuru II Merino Base Layer Bottom S Ochre,The Kuru II merino base layer bottom by Skjærgård. S / Ochre. Popular with rental outfitters and clubs.,6,34,Merino Base Layer Bottom,S,Ochre,pcs,1,1,0.200,true,,2019-03-22
2896,LOF-BAS-0015,6402026028961,Skjærgård Arctic Lite Merino Base Layer Bottom XXL Deep Teal,"Skjærgård Arctic Lite Merino Base Layer Bottom for base & mid layers. XXL / Deep Teal. Built for Nordic conditions, season after season.",6,34,Merino Base Layer Bottom,XXL,Deep Teal,pcs,1,1,0.359,true,,2021-03-06
2897,LOF-BAS-0016,6402026028978,Skjærgård Åreskutan Hiking Socks 2-pack M Graphite,Reliable hiking socks 2-pack from Skjærgård's Åreskutan range. M / Graphite. A wholesale staple for outdoor retailers.,6,34,Hiking Socks 2-pack,M,Graphite,pcs,1,1,0.151,true,,2024-05-20
2898,LOF-BAS-0017,6402026028985,Skjærgård Åreskutan Hiking Socks 2-pack XXL Graphite,"Skjærgård Åreskutan: a hiking socks 2-pack that balances weight, durability and price. XXL / Graphite. Retail-ready packaging.",6,34,Hiking Socks 2-pack,XXL,Graphite,pcs,1,1,0.108,true,,2025-09-09
2899,LOF-BAS-0018,6402026028992,Skjærgård Åreskutan Hiking Socks 2-pack S Graphite,The Åreskutan hiking socks 2-pack by Skjærgård. S / Graphite. Popular with rental outfitters and clubs.,6,34,Hiking Socks 2-pack,S,Graphite,pcs,1,1,0.093,true,,2020-12-08
2900,LOF-BAS-0019,6402026029005,Skjærgård Palsa Hiking Shorts M Forest,"Skjærgård Palsa Hiking Shorts for base & mid layers. M / Forest. Built for Nordic conditions, season after season.",6,34,Hiking Shorts,M,Forest,pcs,6,6,0.132,true,,2025-01-28
2901,LOF-BAS-0020,6402026029012,Skjærgård Palsa Hiking Shorts XS Forest,Reliable hiking shorts from Skjærgård's Palsa range. XS / Forest. A wholesale staple for outdoor retailers.,6,34,Hiking Shorts,XS,Forest,pcs,1,1,0.189,true,,2022-02-19
2902,LOF-BAS-0021,6402026029029,Skjærgård Palsa Hiking Shorts L Forest,"Skjærgård Palsa: a hiking shorts that balances weight, durability and price. L / Forest. Retail-ready packaging.",6,34,Hiking Shorts,L,Forest,pcs,12,12,0.179,true,,2022-07-25
2903,LOF-BAS-0022,6402026029036,Skjærgård Selkä Pro Hiking Trousers XXL Lichen,The Selkä Pro hiking trousers by Skjærgård. XXL / Lichen. Popular with rental outfitters and clubs.,6,34,Hiking Trousers,XXL,Lichen,pcs,1,1,0.323,true,,2023-07-05
2904,LOF-BAS-0023,6402026029043,Skjærgård Selkä Pro Hiking Trousers XS Lichen,"Skjærgård Selkä Pro Hiking Trousers for base & mid layers. XS / Lichen. Built for Nordic conditions, season after season.",6,34,Hiking Trousers,XS,Lichen,pcs,6,6,0.307,true,,2020-12-25
2905,LOF-BAS-0024,6402026029050,Skjærgård Selkä Pro Hiking Trousers XL Lichen,Reliable hiking trousers from Skjærgård's Selkä Pro range. XL / Lichen. A wholesale staple for outdoor retailers.,6,34,Hiking Trousers,XL,Lichen,pcs,1,1,0.183,false,2026-08-04,2025-06-27
2906,LOF-BAS-0025,6402026029067,Skjærgård Selkä Pro Hiking Trousers S Lichen,"Skjærgård Selkä Pro: a hiking trousers that balances weight, durability and price. S / Lichen. Retail-ready packaging.",6,34,Hiking Trousers,S,Lichen,pcs,1,1,0.486,true,,2020-10-03
2907,LOF-BAS-0026,6402026029074,Skjærgård Skog WP Hiking Socks 2-pack XL Lichen,The Skog WP hiking socks 2-pack by Skjærgård. XL / Lichen. Popular with rental outfitters and clubs.,6,34,Hiking Socks 2-pack,XL,Lichen,pcs,6,6,0.050,true,,2019-07-05
2908,LOF-BAS-0027,6402026029081,Skjærgård Skog WP Hiking Socks 2-pack S Lichen,"Skjærgård Skog WP Hiking Socks 2-pack for base & mid layers. S / Lichen. Built for Nordic conditions, season after season.",6,34,Hiking Socks 2-pack,S,Lichen,pcs,12,12,0.176,true,,2022-05-30
2909,LOF-BAS-0028,6402026029098,Skjærgård Skog WP Hiking Socks 2-pack L Lichen,Reliable hiking socks 2-pack from Skjærgård's Skog WP range. L / Lichen. A wholesale staple for outdoor retailers.,6,34,Hiking Socks 2-pack,L,Lichen,pcs,1,1,0.130,true,,2021-03-30
2910,LOF-BAS-0029,6402026029104,Skjærgård Tind Plus Fleece Jacket S Petrol,"Skjærgård Tind Plus: a fleece jacket that balances weight, durability and price. S / Petrol. Retail-ready packaging.",6,34,Fleece Jacket,S,Petrol,pcs,1,1,0.280,true,,2022-04-08
2911,LOF-BAS-0030,6402026029111,Skjærgård Tind Plus Fleece Jacket M Petrol,The Tind Plus fleece jacket by Skjærgård. M / Petrol. Popular with rental outfitters and clubs.,6,34,Fleece Jacket,M,Petrol,pcs,1,1,0.401,true,,2021-06-15
2912,LOF-BAS-0031,6402026029128,Skjærgård Tind Plus Fleece Jacket XXL Petrol,"Skjærgård Tind Plus Fleece Jacket for base & mid layers. XXL / Petrol. Built for Nordic conditions, season after season.",6,34,Fleece Jacket,XXL,Petrol,pcs,6,6,0.352,true,,2021-07-08
2913,LOF-BAS-0032,6402026029135,Skjærgård Tind Plus Fleece Jacket L Petrol,Reliable fleece jacket from Skjærgård's Tind Plus range. L / Petrol. A wholesale staple for outdoor retailers.,6,34,Fleece Jacket,L,Petrol,pcs,1,1,0.324,true,,2023-10-27
2914,LOF-BAS-0033,6402026029142,Skjærgård Tind Plus Fleece Jacket XS Petrol,"Skjærgård Tind Plus: a fleece jacket that balances weight, durability and price. XS / Petrol. Retail-ready packaging.",6,34,Fleece Jacket,XS,Petrol,pcs,1,1,0.181,true,,2024-09-11
