id,product_id,warehouse_id,moved_at,movement_type,quantity,reference,balance_after
71874,2065,1,2026-08-19 23:31:03,RECEIPT,9,PO-2026-27897,9
71875,1521,3,2026-08-20 00:00:01,RECEIPT,46,PO-2026-23455,46
71876,1183,2,2026-08-20 00:29:11,RECEIPT,102,PO-2026-20341,102
71877,1443,2,2026-08-20 02:05:26,RECEIPT,18,PO-2026-22809,18
71878,1095,2,2026-08-20 04:21:35,RECEIPT,72,PO-2026-19609,72
71879,504,1,2026-08-20 04:49:43,RECEIPT,36,PO-2026-14545,36
71880,2851,3,2026-08-20 05:39:46,RECEIPT,20,PO-2026-34317,20
71881,253,2,2026-08-20 06:30:12,RECEIPT,10,PO-2026-12183,10
71882,64,2,2026-08-20 06:32:55,RECEIPT,8,PO-2026-10493,8
71883,1746,2,2026-08-20 07:03:59,RECEIPT,6,PO-2026-25217,6
71884,1403,2,2026-08-20 07:12:11,RECEIPT,9,PO-2026-22491,9
71885,1213,1,2026-08-20 08:03:41,RECEIPT,8,PO-2026-20696,8
71886,1812,2,2026-08-20 08:11:13,RECEIPT,10,PO-2026-25808,10
71887,535,2,2026-08-20 08:24:02,RECEIPT,15,PO-2026-14871,15
71888,3,2,2026-08-20 08:50:18,RECEIPT,156,PO-2026-10022,156
71889,2244,1,2026-08-20 09:04:47,RECEIPT,60,PO-2026-29295,60
71890,2922,2,2026-08-20 09:12:47,RECEIPT,60,PO-2026-35065,60
71891,2115,1,2026-08-20 09:16:31,RECEIPT,20,PO-2026-28326,20
71892,113,1,2026-08-20 09:21:25,SHIPMENT,-6,SH-2026-007645,0
71893,437,1,2026-08-20 09:21:25,SHIPMENT,-4,SH-2026-007645,0
71894,1325,1,2026-08-20 09:21:25,SHIPMENT,-20,SH-2026-007645,0
71895,1691,1,2026-08-20 09:21:25,SHIPMENT,-12,SH-2026-007645,0
71896,2030,1,2026-08-20 09:21:25,SHIPMENT,-6,SH-2026-007645,0
71897,2645,1,2026-08-20 09:21:25,SHIPMENT,-2,SH-2026-007645,5
71898,11,1,2026-08-20 09:23:46,RECEIPT,12,PO-2026-10079,12
71899,2206,2,2026-08-20 09:25:47,RECEIPT,30,PO-2026-29008,30
71900,560,2,2026-08-20 09:26:27,SHIPMENT,-6,SH-2026-007369,0
71901,589,2,2026-08-20 09:26:27,SHIPMENT,-24,SH-2026-007369,0
71902,1199,2,2026-08-20 09:26:27,SHIPMENT,-6,SH-2026-007369,66
71903,1299,2,2026-08-20 09:26:27,SHIPMENT,-10,SH-2026-007369,6
71904,1733,2,2026-08-20 09:26:27,SHIPMENT,-8,SH-2026-007369,0
71905,1792,2,2026-08-20 09:26:27,SHIPMENT,-24,SH-2026-007369,24
71906,2256,2,2026-08-20 09:26:27,SHIPMENT,-12,SH-2026-007369,0
71907,2541,2,2026-08-20 09:26:27,SHIPMENT,-8,SH-2026-007369,0
71908,2660,2,2026-08-20 09:26:27,SHIPMENT,-6,SH-2026-007369,0
71909,2890,2,2026-08-20 09:26:27,SHIPMENT,-1,SH-2026-007369,5
71910,2902,2,2026-08-20 09:26:27,SHIPMENT,-12,SH-2026-007369,24
71911,2943,2,2026-08-20 09:26:27,SHIPMENT,-96,SH-2026-007369,0
71912,589,2,2026-08-20 09:27:27,RECEIPT,12,PO-2026-15344,12
71913,2256,2,2026-08-20 09:27:27,RECEIPT,7,PO-2026-29447,7
71914,54,2,2026-08-20 09:27:37,RECEIPT,2,PO-2026-10433,2
71915,1101,2,2026-08-20 09:28:37,SHIPMENT,-8,SH-2026-006930,8
71916,1402,2,2026-08-20 09:28:37,SHIPMENT,-48,SH-2026-006930,0
71917,1933,2,2026-08-20 09:28:37,SHIPMENT,-2,SH-2026-006930,6
71918,3116,2,2026-08-20 09:28:37,SHIPMENT,-2,SH-2026-006930,0
71919,911,3,2026-08-20 09:35:42,RECEIPT,8,PO-2026-18197,8
71920,934,2,2026-08-20 09:39:23,SHIPMENT,-48,SH-2026-007609,6
71921,1298,2,2026-08-20 09:39:23,SHIPMENT,-1,SH-2026-007609,20
71922,1615,2,2026-08-20 09:39:23,SHIPMENT,-18,SH-2026-007609,0
71923,2946,2,2026-08-20 09:39:23,SHIPMENT,-20,SH-2026-007609,1
71924,42,2,2026-08-20 09:46:14,SHIPMENT,-12,SH-2026-007688,0
71925,45,2,2026-08-20 09:46:14,SHIPMENT,-10,SH-2026-007688,0
71926,651,2,2026-08-20 09:46:14,SHIPMENT,-48,SH-2026-007688,0
71927,1088,2,2026-08-20 09:46:14,SHIPMENT,-48,SH-2026-007688,0
71928,3015,2,2026-08-20 09:46:14,SHIPMENT,-12,SH-2026-007688,48
71929,42,2,2026-08-20 09:47:14,RECEIPT,3,PO-2026-10348,3
71930,1088,2,2026-08-20 09:47:14,RECEIPT,108,PO-2026-19525,108
71931,221,3,2026-08-20 10:00:00,RECEIPT,103,PO-2026-11908,103
71932,249,3,2026-08-20 10:00:00,RECEIPT,15,PO-2026-12151,15
71933,530,2,2026-08-20 10:03:55,SHIPMENT,-8,SH-2026-007456,3
71934,1094,2,2026-08-20 10:03:55,SHIPMENT,-20,SH-2026-007456,0
71935,2465,2,2026-08-20 10:03:55,SHIPMENT,-12,SH-2026-007456,0
71936,2474,2,2026-08-20 10:03:55,SHIPMENT,-12,SH-2026-007456,4
71937,723,1,2026-08-20 10:04:15,SHIPMENT,-48,SH-2026-007349,36
71938,1196,1,2026-08-20 10:04:15,SHIPMENT,-48,SH-2026-007349,0
71939,1361,1,2026-08-20 10:04:15,SHIPMENT,-2,SH-2026-007349,0
71940,1626,1,2026-08-20 10:04:15,SHIPMENT,-8,SH-2026-007349,6
71941,2272,1,2026-08-20 10:04:15,SHIPMENT,-12,SH-2026-007349,48
71942,2465,2,2026-08-20 10:04:55,RECEIPT,120,PO-2026-31064,120
71943,388,2,2026-08-20 10:13:09,SHIPMENT,-48,SH-2026-007522,132
71944,595,2,2026-08-20 10:13:09,SHIPMENT,-30,SH-2026-007522,0
71945,1116,2,2026-08-20 10:13:09,SHIPMENT,-36,SH-2026-007522,0
71946,1418,2,2026-08-20 10:13:09,SHIPMENT,-10,SH-2026-007522,0
71947,1520,2,2026-08-20 10:13:09,SHIPMENT,-6,SH-2026-007522,5
71948,2102,2,2026-08-20 10:13:09,SHIPMENT,-96,SH-2026-007522,0
71949,2500,2,2026-08-20 10:13:09,SHIPMENT,-12,SH-2026-007522,2
71950,1418,2,2026-08-20 10:14:09,RECEIPT,2,PO-2026-22635,2
71951,755,2,2026-08-20 10:25:55,SHIPMENT,-30,SH-2026-007283,12
71952,1744,2,2026-08-20 10:25:55,SHIPMENT,-48,SH-2026-007283,0
71953,1814,2,2026-08-20 10:25:55,SHIPMENT,-6,SH-2026-007283,0
71954,2807,2,2026-08-20 10:25:55,SHIPMENT,-5,SH-2026-007283,10
71955,1814,2,2026-08-20 10:26:55,RECEIPT,54,PO-2026-25851,54
71956,2168,2,2026-08-20 10:27:28,RECEIPT,3,PO-2026-28672,3
71957,563,1,2026-08-20 10:36:08,SHIPMENT,-10,SH-2026-007402,26
71958,607,1,2026-08-20 10:36:08,SHIPMENT,-1,SH-2026-007402,0
71959,673,1,2026-08-20 10:36:08,SHIPMENT,-8,SH-2026-007402,0
71960,1072,1,2026-08-20 10:36:08,SHIPMENT,-2,SH-2026-007402,0
71961,1109,1,2026-08-20 10:36:08,SHIPMENT,-12,SH-2026-007402,0
71962,2169,1,2026-08-20 10:36:08,SHIPMENT,-4,SH-2026-007402,0
71963,2722,1,2026-08-20 10:36:08,SHIPMENT,-1,SH-2026-007402,0
71964,488,1,2026-08-20 10:36:34,RECEIPT,17,PO-2026-14388,17
71965,2807,2,2026-08-20 10:41:52,SHIPMENT,-10,SH-2026-006038,0
71966,2807,2,2026-08-20 10:42:52,RECEIPT,5,PO-2026-34070,5
71967,125,2,2026-08-20 10:44:23,SHIPMENT,-4,SH-2026-007566,0
71968,2182,2,2026-08-20 10:44:23,SHIPMENT,-2,SH-2026-007566,0
71969,2928,2,2026-08-20 10:44:23,SHIPMENT,-24,SH-2026-007566,0
71970,3132,1,2026-08-20 10:44:36,RECEIPT,83,PO-2026-36922,83
71971,1304,2,2026-08-20 10:46:58,SHIPMENT,-2,SH-2026-006956,0
71972,2553,2,2026-08-20 10:46:58,SHIPMENT,-2,SH-2026-006956,4
71973,1304,2,2026-08-20 10:47:58,RECEIPT,16,PO-2026-21597,16
71974,122,3,2026-08-20 11:00:00,RECEIPT,17,PO-2026-10976,17
71975,2500,2,2026-08-20 11:06:23,SHIPMENT,-2,SH-2026-007701,0
71976,2997,2,2026-08-20 11:06:23,SHIPMENT,-20,SH-2026-007701,22
71977,69,2,2026-08-20 11:08:09,SHIPMENT,-24,SH-2026-007400,0
71978,1097,2,2026-08-20 11:08:09,SHIPMENT,-8,SH-2026-007400,0
71979,1330,2,2026-08-20 11:08:09,SHIPMENT,-36,SH-2026-007400,72
71980,2217,2,2026-08-20 11:08:09,SHIPMENT,-96,SH-2026-007400,0
71981,1743,1,2026-08-20 11:17:15,SHIPMENT,-12,SH-2026-007016,0
71982,2630,1,2026-08-20 11:17:15,SHIPMENT,-30,SH-2026-007016,12
71983,1743,1,2026-08-20 11:18:15,RECEIPT,12,PO-2026-25177,12
71984,793,2,2026-08-20 11:28:57,SHIPMENT,-1,SH-2026-007377,15
71985,1481,2,2026-08-20 11:28:57,SHIPMENT,-2,SH-2026-007377,14
71986,1797,2,2026-08-20 11:28:57,SHIPMENT,-30,SH-2026-007377,30
71987,2446,2,2026-08-20 11:28:57,SHIPMENT,-48,SH-2026-007377,0
71988,188,1,2026-08-20 11:33:37,RECEIPT,6,PO-2026-11525,6
71989,1759,1,2026-08-20 11:35:42,RECEIPT,8,PO-2026-25359,8
71990,1719,2,2026-08-20 11:37:07,RECEIPT,24,PO-2026-24916,24
71991,563,1,2026-08-20 11:40:03,SHIPMENT,-2,SH-2026-006642,24
71992,743,1,2026-08-20 11:40:03,SHIPMENT,-20,SH-2026-006642,0
71993,898,1,2026-08-20 11:40:03,SHIPMENT,-24,SH-2026-006642,0
71994,1731,1,2026-08-20 11:44:35,SHIPMENT,-12,SH-2026-007407,0
71995,1835,1,2026-08-20 11:44:35,SHIPMENT,-4,SH-2026-007407,0
71996,2513,1,2026-08-20 11:44:35,SHIPMENT,-5,SH-2026-007407,0
71997,1273,3,2026-08-20 11:46:57,SHIPMENT,-6,SH-2026-007193,0
71998,2102,3,2026-08-20 11:46:57,SHIPMENT,-36,SH-2026-007193,0
71999,2477,3,2026-08-20 11:46:57,SHIPMENT,-48,SH-2026-007193,0
72000,2796,3,2026-08-20 11:46:57,SHIPMENT,-3,SH-2026-007193,0
72001,399,1,2026-08-20 11:51:19,RECEIPT,37,PO-2026-13501,37
72002,77,2,2026-08-20 11:57:12,SHIPMENT,-20,SH-2026-006719,0
72003,301,2,2026-08-20 11:57:12,SHIPMENT,-20,SH-2026-006719,0
72004,1729,2,2026-08-20 11:57:12,SHIPMENT,-6,SH-2026-006719,0
72005,1752,2,2026-08-20 11:57:12,SHIPMENT,-4,SH-2026-006719,0
72006,3103,2,2026-08-20 11:57:12,SHIPMENT,-30,SH-2026-006719,0
72007,418,1,2026-08-20 12:00:00,RECEIPT,15,PO-2026-13634,15
72008,997,3,2026-08-20 12:00:00,RECEIPT,47,PO-2026-18837,47
72009,1206,3,2026-08-20 12:00:00,RECEIPT,64,PO-2026-20658,64
72010,1583,3,2026-08-20 12:00:00,RECEIPT,9,PO-2026-23924,9
72011,625,2,2026-08-20 12:05:02,SHIPMENT,-20,SH-2026-006976,0
72012,892,2,2026-08-20 12:05:02,SHIPMENT,-10,SH-2026-006976,0
72013,1899,2,2026-08-20 12:05:02,SHIPMENT,-12,SH-2026-006976,12
72014,2072,1,2026-08-20 12:11:53,RECEIPT,30,PO-2026-27949,40
72015,665,1,2026-08-20 12:12:43,RECEIPT,133,PO-2026-16020,133
72016,316,2,2026-08-20 12:13:33,RECEIPT,10,PO-2026-12822,10
72017,2633,3,2026-08-20 12:16:55,RECEIPT,30,PO-2026-32524,30
72018,621,2,2026-08-20 12:24:36,RECEIPT,17,PO-2026-15606,17
72019,203,2,2026-08-20 12:31:54,SHIPMENT,-8,SH-2026-007188,3
72020,1730,2,2026-08-20 12:31:54,SHIPMENT,-8,SH-2026-007188,12
72021,547,1,2026-08-20 12:33:39,RECEIPT,23,PO-2026-14991,23
72022,636,2,2026-08-20 12:39:46,SHIPMENT,-6,SH-2026-006939,0
72023,1032,2,2026-08-20 12:39:46,SHIPMENT,-20,SH-2026-006939,0
72024,1085,2,2026-08-20 12:39:46,SHIPMENT,-2,SH-2026-006939,12
72025,1164,2,2026-08-20 12:39:46,SHIPMENT,-2,SH-2026-006939,0
72026,1298,2,2026-08-20 12:39:46,SHIPMENT,-20,SH-2026-006939,0
72027,1760,2,2026-08-20 12:39:46,SHIPMENT,-2,SH-2026-006939,0
72028,2572,2,2026-08-20 12:39:46,SHIPMENT,-12,SH-2026-006939,12
72029,2586,2,2026-08-20 12:39:46,SHIPMENT,-10,SH-2026-006939,16
72030,2764,2,2026-08-20 12:39:46,SHIPMENT,-12,SH-2026-006939,6
72031,2884,2,2026-08-20 12:39:46,SHIPMENT,-20,SH-2026-006939,12
72032,1032,2,2026-08-20 12:40:46,RECEIPT,6,PO-2026-19095,6
72033,104,1,2026-08-20 12:44:15,SHIPMENT,-12,SH-2026-007526,0
72034,1330,1,2026-08-20 12:44:15,SHIPMENT,-24,SH-2026-007526,0
72035,422,2,2026-08-20 12:51:19,SHIPMENT,-4,SH-2026-007602,0
72036,1114,2,2026-08-20 12:51:19,SHIPMENT,-30,SH-2026-007602,0
72037,1818,2,2026-08-20 12:51:19,SHIPMENT,-5,SH-2026-007602,0
72038,3088,2,2026-08-20 12:51:19,SHIPMENT,-6,SH-2026-007602,0
72039,1369,3,2026-08-20 12:53:05,SHIPMENT,-10,SH-2026-005957,0
72040,737,1,2026-08-20 12:53:57,RETURN,12,RMA-2026-00175,12
72041,2087,1,2026-08-20 12:53:57,RETURN,20,RMA-2026-00175,20
72042,2634,2,2026-08-20 12:54:36,RECEIPT,5,PO-2026-32544,5
72043,1573,2,2026-08-20 12:54:53,RECEIPT,10,PO-2026-23852,10
72044,751,2,2026-08-20 12:55:53,RECEIPT,12,PO-2026-16798,12
72045,974,3,2026-08-20 13:00:00,RECEIPT,84,PO-2026-18707,84
72046,2358,3,2026-08-20 13:00:00,RECEIPT,41,PO-2026-30220,41
72047,2802,3,2026-08-20 13:00:00,RECEIPT,9,PO-2026-33971,9
72048,239,2,2026-08-20 13:13:31,SHIPMENT,-48,SH-2026-007241,12
72049,368,1,2026-08-20 13:18:50,SHIPMENT,-6,SH-2026-006826,0
72050,411,1,2026-08-20 13:18:50,SHIPMENT,-18,SH-2026-006826,12
72051,800,1,2026-08-20 13:18:50,SHIPMENT,-2,SH-2026-006826,0
72052,1970,1,2026-08-20 13:18:50,SHIPMENT,-8,SH-2026-006826,0
72053,2457,1,2026-08-20 13:18:50,SHIPMENT,-4,SH-2026-006826,0
72054,2591,1,2026-08-20 13:18:50,SHIPMENT,-36,SH-2026-006826,0
72055,2607,1,2026-08-20 13:18:50,SHIPMENT,-10,SH-2026-006826,0
72056,368,1,2026-08-20 13:19:50,RECEIPT,4,PO-2026-13209,4
72057,1926,2,2026-08-20 13:24:47,RECEIPT,41,PO-2026-26803,41
72058,113,2,2026-08-20 13:31:42,SHIPMENT,-2,SH-2026-007271,0
72059,1826,2,2026-08-20 13:31:42,SHIPMENT,-24,SH-2026-007271,36
72060,2414,2,2026-08-20 13:31:42,SHIPMENT,-3,SH-2026-007271,0
72061,1937,1,2026-08-20 13:52:07,RETURN,1,RMA-2026-00177,1
72062,1781,1,2026-08-20 13:58:03,RECEIPT,211,PO-2026-25527,211
72063,593,3,2026-08-20 14:00:00,RECEIPT,32,PO-2026-15371,32
72064,988,1,2026-08-20 14:00:00,RECEIPT,11,PO-2026-18766,11
72065,2815,1,2026-08-20 14:00:00,RECEIPT,55,PO-2026-34126,55
72066,765,1,2026-08-20 14:12:43,RECEIPT,115,PO-2026-16916,115
72067,286,2,2026-08-20 14:27:21,SHIPMENT,-96,SH-2026-007055,66
72068,1100,2,2026-08-20 14:27:21,SHIPMENT,-3,SH-2026-007055,0
72069,1599,2,2026-08-20 14:27:21,SHIPMENT,-4,SH-2026-007055,23
72070,2230,2,2026-08-20 14:27:21,SHIPMENT,-6,SH-2026-007055,24
72071,854,1,2026-08-20 14:30:55,RECEIPT,45,PO-2026-17722,45
72072,101,1,2026-08-20 14:36:05,RECEIPT,22,PO-2026-10813,22
72073,2813,1,2026-08-20 14:46:51,RECEIPT,126,PO-2026-34117,126
72074,1184,1,2026-08-20 14:49:46,SHIPMENT,-6,SH-2026-006012,0
72075,3131,3,2026-08-20 14:55:40,RECEIPT,35,PO-2026-36920,35
72076,3074,2,2026-08-20 14:55:56,RECEIPT,183,PO-2026-36443,183
72077,3125,2,2026-08-20 14:56:00,RECEIPT,77,PO-2026-36859,77
72078,85,3,2026-08-20 15:00:00,RECEIPT,24,PO-2026-10672,24
72079,1263,2,2026-08-20 15:11:25,SHIPMENT,-12,SH-2026-007064,0
72080,1808,2,2026-08-20 15:11:25,SHIPMENT,-12,SH-2026-007064,0
72081,1874,2,2026-08-20 15:11:25,SHIPMENT,-4,SH-2026-007064,2
72082,2021,2,2026-08-20 15:11:25,SHIPMENT,-20,SH-2026-007064,3
72083,2586,2,2026-08-20 15:11:25,SHIPMENT,-10,SH-2026-007064,6
72084,2677,2,2026-08-20 15:11:25,SHIPMENT,-20,SH-2026-007064,0
72085,480,3,2026-08-20 15:17:57,RECEIPT,38,PO-2026-14261,38
72086,1224,3,2026-08-20 15:35:33,RECEIPT,165,PO-2026-20802,165
72087,1730,2,2026-08-20 15:47:06,SHIPMENT,-12,SH-2026-006898,0
72088,2256,2,2026-08-20 15:47:06,SHIPMENT,-5,SH-2026-006898,2
72089,2645,2,2026-08-20 15:47:06,SHIPMENT,-5,SH-2026-006898,20
72090,2997,2,2026-08-20 15:47:06,SHIPMENT,-2,SH-2026-006898,20
72091,2326,1,2026-08-20 15:56:38,RECEIPT,93,PO-2026-30008,93
72092,1222,3,2026-08-20 16:00:00,RECEIPT,55,PO-2026-20780,55
72093,3052,1,2026-08-20 16:00:00,RECEIPT,50,PO-2026-36241,50
72094,3169,3,2026-08-20 16:00:00,RECEIPT,75,PO-2026-37234,75
72095,451,2,2026-08-20 16:01:35,RECEIPT,140,PO-2026-13913,140
72096,737,2,2026-08-20 16:03:45,SHIPMENT,-6,SH-2026-006628,0
72097,2031,2,2026-08-20 16:03:45,SHIPMENT,-10,SH-2026-006628,26
72098,2465,2,2026-08-20 16:03:45,SHIPMENT,-60,SH-2026-006628,60
72099,2970,2,2026-08-20 16:07:54,RECEIPT,228,PO-2026-35589,228
72100,2762,2,2026-08-20 16:09:00,RECEIPT,54,PO-2026-33616,54
72101,1384,2,2026-08-20 16:13:52,RECEIPT,25,PO-2026-22311,25
72102,293,2,2026-08-20 16:27:27,SHIPMENT,-2,SH-2026-007003,6
72103,582,2,2026-08-20 16:27:27,SHIPMENT,-6,SH-2026-007003,6
72104,1631,2,2026-08-20 16:27:27,SHIPMENT,-3,SH-2026-007003,0
72105,1045,2,2026-08-20 16:27:30,SHIPMENT,-2,SH-2026-007743,0
72106,2257,1,2026-08-20 16:42:48,SHIPMENT,-3,SH-2026-006804,0
72107,1108,2,2026-08-20 16:49:58,SHIPMENT,-24,SH-2026-006866,12
72108,1184,2,2026-08-20 16:49:58,SHIPMENT,-6,SH-2026-006866,48
72109,2242,2,2026-08-20 16:49:58,SHIPMENT,-30,SH-2026-006866,0
72110,1914,2,2026-08-20 17:08:00,RECEIPT,12,PO-2026-26678,12
72111,3120,2,2026-08-20 17:16:18,RECEIPT,123,PO-2026-36819,123
72112,1357,2,2026-08-20 17:27:54,RECEIPT,1,PO-2026-22086,1
72113,773,1,2026-08-20 17:36:34,RECEIPT,3,PO-2026-16982,3
72114,582,2,2026-08-20 17:42:34,SHIPMENT,-6,SH-2026-007619,0
72115,1759,2,2026-08-20 17:42:34,SHIPMENT,-2,SH-2026-007619,0
72116,1642,2,2026-08-20 17:48:41,RECEIPT,52,PO-2026-24473,52
72117,2719,2,2026-08-20 17:50:54,RECEIPT,50,PO-2026-33340,50
72118,1199,2,2026-08-20 18:01:20,SHIPMENT,-12,SH-2026-006941,54
72119,2597,2,2026-08-20 18:01:20,SHIPMENT,-12,SH-2026-006941,0
72120,485,2,2026-08-20 18:03:15,SHIPMENT,-24,SH-2026-006823,0
72121,634,2,2026-08-20 18:08:00,RECEIPT,56,PO-2026-15750,56
72122,107,1,2026-08-20 18:11:34,SHIPMENT,-48,SH-2026-006717,0
72123,384,1,2026-08-20 18:11:34,SHIPMENT,-5,SH-2026-006717,0
72124,693,1,2026-08-20 18:11:34,SHIPMENT,-10,SH-2026-006717,0
72125,1253,1,2026-08-20 18:11:34,SHIPMENT,-1,SH-2026-006717,5
72126,1717,1,2026-08-20 18:11:34,SHIPMENT,-6,SH-2026-006717,0
72127,1792,1,2026-08-20 18:11:34,SHIPMENT,-24,SH-2026-006717,12
72128,1796,1,2026-08-20 18:11:34,SHIPMENT,-2,SH-2026-006717,0
72129,2023,1,2026-08-20 18:11:34,SHIPMENT,-60,SH-2026-006717,0
72130,2083,1,2026-08-20 18:11:34,SHIPMENT,-24,SH-2026-006717,0
72131,2300,1,2026-08-20 18:11:34,RECEIPT,2,PO-2026-29807,2
72132,2584,1,2026-08-20 18:11:34,SHIPMENT,-60,SH-2026-006717,0
72133,2593,1,2026-08-20 18:11:34,SHIPMENT,-12,SH-2026-006717,0
72134,2651,1,2026-08-20 18:11:34,SHIPMENT,-8,SH-2026-006717,0
72135,241,1,2026-08-20 18:11:50,SHIPMENT,-18,SH-2026-007501,0
72136,411,1,2026-08-20 18:11:50,SHIPMENT,-12,SH-2026-007501,0
72137,759,1,2026-08-20 18:11:50,SHIPMENT,-6,SH-2026-007501,0
72138,2593,1,2026-08-20 18:12:34,RECEIPT,2,PO-2026-32120,2
72139,2291,1,2026-08-20 18:14:55,RECEIPT,29,PO-2026-29758,29
72140,2402,1,2026-08-20 18:26:24,RECEIPT,16,PO-2026-30529,16
72141,3141,1,2026-08-20 18:30:17,SHIPMENT,-24,SH-2026-007462,0
72142,884,1,2026-08-20 18:31:53,RECEIPT,28,PO-2026-17936,28
72143,2204,2,2026-08-20 18:34:55,RECEIPT,25,PO-2026-28991,25
72144,2425,1,2026-08-20 18:42:11,SHIPMENT,-48,SH-2026-006626,0
72145,2490,1,2026-08-20 18:42:11,SHIPMENT,-20,SH-2026-006626,0
72146,2660,1,2026-08-20 18:42:11,SHIPMENT,-12,SH-2026-006626,0
72147,1798,2,2026-08-20 18:44:21,SHIPMENT,-20,SH-2026-005850,0
72148,114,2,2026-08-20 18:46:42,SHIPMENT,-12,SH-2026-006622,0
72149,188,2,2026-08-20 18:46:42,SHIPMENT,-20,SH-2026-006622,0
72150,2766,2,2026-08-20 18:46:42,SHIPMENT,-6,SH-2026-006622,0
72151,2766,2,2026-08-20 18:47:42,RECEIPT,5,PO-2026-33728,5
72152,2915,2,2026-08-20 19:38:49,RECEIPT,70,PO-2026-34995,70
72153,93,2,2026-08-20 19:51:01,RECEIPT,11,PO-2026-10744,11
72154,2402,3,2026-08-20 19:57:54,RECEIPT,30,PO-2026-30534,30
72155,3147,2,2026-08-20 19:59:58,RECEIPT,91,PO-2026-37076,91
72156,2441,2,2026-08-20 20:02:03,RECEIPT,94,PO-2026-30815,94
72157,2856,1,2026-08-20 20:15:03,RECEIPT,104,PO-2026-34352,104
72158,2809,2,2026-08-20 20:22:22,RECEIPT,41,PO-2026-34095,41
72159,473,1,2026-08-20 20:49:04,RECEIPT,8,PO-2026-14184,8
72160,1575,2,2026-08-20 20:57:00,RECEIPT,14,PO-2026-23871,14
72161,151,2,2026-08-20 21:05:01,RECEIPT,23,PO-2026-11200,23
72162,2255,2,2026-08-20 21:23:03,RECEIPT,79,PO-2026-29414,79
72163,2936,2,2026-08-20 21:28:59,RECEIPT,26,PO-2026-35170,26
72164,3172,2,2026-08-20 22:27:19,RECEIPT,11,PO-2026-37254,11
72165,454,2,2026-08-20 22:42:56,RECEIPT,55,PO-2026-13925,55
72166,896,1,2026-08-20 22:46:46,RECEIPT,111,PO-2026-18029,111
72167,3003,3,2026-08-20 22:57:54,RECEIPT,88,PO-2026-35905,88
72168,480,2,2026-08-20 23:01:44,RECEIPT,107,PO-2026-14259,107
72169,1856,2,2026-08-20 23:32:36,RECEIPT,70,PO-2026-26167,70
72170,2898,2,2026-08-20 23:57:40,RECEIPT,89,PO-2026-34822,89
72171,1785,1,2026-08-21 00:04:27,RECEIPT,348,PO-2026-25559,348
72172,238,1,2026-08-21 00:49:29,RECEIPT,22,PO-2026-12046,22
72173,2013,2,2026-08-21 04:16:56,RECEIPT,6,PO-2026-27470,6
72174,954,2,2026-08-21 05:55:03,RECEIPT,30,PO-2026-18552,30
72175,702,2,2026-08-21 05:56:37,RECEIPT,12,PO-2026-16338,12
72176,1386,2,2026-08-21 06:03:31,RECEIPT,12,PO-2026-22325,12
72177,2123,2,2026-08-21 06:17:49,RECEIPT,12,PO-2026-28378,12
72178,2858,1,2026-08-21 06:58:33,RECEIPT,2,PO-2026-34359,2
72179,510,1,2026-08-21 07:55:45,RECEIPT,66,PO-2026-14611,66
72180,1081,2,2026-08-21 07:59:52,RECEIPT,10,PO-2026-19429,10
72181,1813,3,2026-08-21 08:16:55,RECEIPT,24,PO-2026-25828,24
72182,1341,2,2026-08-21 08:46:29,RECEIPT,30,PO-2026-21973,30
72183,2567,1,2026-08-21 08:51:24,RECEIPT,11,PO-2026-31887,11
72184,1224,1,2026-08-21 08:58:32,RECEIPT,48,PO-2026-20792,48
72185,1443,2,2026-08-21 09:05:26,SHIPMENT,-12,SH-2026-007567,6
72186,2545,2,2026-08-21 09:05:26,SHIPMENT,-6,SH-2026-007567,4
72187,228,2,2026-08-21 09:06:19,RECEIPT,12,PO-2026-11982,12
72188,2622,1,2026-08-21 09:13:14,RECEIPT,4,PO-2026-32378,4
72189,419,1,2026-08-21 09:19:57,SHIPMENT,-5,SH-2026-007246,0
72190,1353,1,2026-08-21 09:19:57,SHIPMENT,-96,SH-2026-007246,0
72191,1521,1,2026-08-21 09:19:57,SHIPMENT,-6,SH-2026-007246,0
72192,1867,1,2026-08-21 09:19:57,SHIPMENT,-2,SH-2026-007246,0
72193,2922,1,2026-08-21 09:19:57,SHIPMENT,-24,SH-2026-007246,12
72194,2910,2,2026-08-21 09:37:46,RECEIPT,1,PO-2026-34939,1
72195,3027,2,2026-08-21 09:48:41,RECEIPT,20,PO-2026-36091,20
72196,9,1,2026-08-21 09:51:47,SHIPMENT,-10,SH-2026-006738,0
72197,86,1,2026-08-21 09:51:47,SHIPMENT,-60,SH-2026-006738,0
72198,356,1,2026-08-21 09:51:47,SHIPMENT,-36,SH-2026-006738,0
72199,1392,1,2026-08-21 09:51:47,SHIPMENT,-10,SH-2026-006738,0
72200,1940,1,2026-08-21 09:51:47,SHIPMENT,-30,SH-2026-006738,0
72201,34,2,2026-08-21 09:55:32,SHIPMENT,-5,SH-2026-007295,7
72202,157,2,2026-08-21 09:55:32,SHIPMENT,-20,SH-2026-007295,0
72203,396,2,2026-08-21 09:55:32,SHIPMENT,-24,SH-2026-007295,12
72204,437,2,2026-08-21 09:55:32,SHIPMENT,-6,SH-2026-007295,0
72205,701,2,2026-08-21 09:55:32,SHIPMENT,-8,SH-2026-007295,0
72206,791,2,2026-08-21 09:55:32,SHIPMENT,-2,SH-2026-007295,0
